tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
1146.00;4372116#11_1;14.08;8.20;911.00;-0.16;155366794_0;5.10;0.00;tripinfo_veh762 routing_veh762;235.00;veh762;2;2603.87;41.79;passenger;;2
1149.00;146362110_0;19.16;13.21;927.00;-0.90;-28118590#3_1;5.10;0.00;tripinfo_veh776 routing_veh776;222.00;veh776;2;2618.26;29.22;passenger;;0
1149.00;27934838#6_0;43.26;13.48;901.00;-0.60;-167253577_0;12.10;0.00;tripinfo_bus377 routing_bus377;248.00;bus377;2;2370.96;67.11;bus;;18
1150.00;-27947116#2_1;18.29;13.13;755.00;-0.72;-4418988_0;5.10;0.00;tripinfo_veh632 routing_veh632;395.00;veh632;1;4205.71;96.97;passenger;;13
1151.00;253152096#3_1;78.29;13.53;979.00;-0.32;187325485#2_1;5.10;0.00;tripinfo_veh819 routing_veh819;172.00;veh819;1;1975.91;24.65;passenger;;0
1152.00;179633580_0;49.64;13.12;841.00;-0.81;-28022609#0_1;5.10;0.00;tripinfo_veh704 routing_veh704;311.00;veh704;1;3248.80;67.12;passenger;;18
1154.00;155366818_0;216.27;13.04;878.00;-0.88;4316785#17_0;5.10;0.00;tripinfo_veh735 routing_veh735;276.00;veh735;1;3188.90;46.44;passenger;;0
1157.00;289876863_0;9.59;2.74;913.00;-0.56;-159229388#1_1;12.10;0.00;tripinfo_bus382 routing_bus382;244.00;bus382;5;1843.28;64.93;bus;;6
1157.00;-4422125#0_0;128.91;13.74;930.00;-0.30;-168314128_1;5.10;0.00;tripinfo_veh778 routing_veh778;227.00;veh778;1;1858.62;90.86;passenger;;62
1158.00;27930625#1_0;70.60;12.41;805.00;-0.94;281169679_0;12.10;0.00;tripinfo_bus337 routing_bus337;353.00;bus337;8;2929.86;149.62;bus;;41
1160.00;4796088_0;90.67;8.50;839.00;-0.42;-780215#0_0;12.10;0.00;tripinfo_bus351 routing_bus351;321.00;bus351;4;3000.10;136.69;bus;;41
1161.00;313322993#0_0;15.55;2.47;935.00;-0.08;-146362110_0;12.10;0.00;tripinfo_bus391 routing_bus391;226.00;bus391;4;1967.22;64.58;bus;;6
1165.00;28005864_0;41.39;12.91;972.00;-0.15;434532036_1;5.10;0.00;tripinfo_veh813 routing_veh813;193.00;veh813;1;2179.20;33.23;passenger;;2
1165.00;155366809_0;219.80;13.22;938.00;-0.67;780567#1_0;5.10;0.00;tripinfo_veh785 routing_veh785;227.00;veh785;1;2464.40;44.94;passenger;;0
1167.00;-28005738#2_1;8.59;11.27;826.00;-0.27;280891286_1;5.10;0.00;tripinfo_veh691 routing_veh691;341.00;veh691;5;3598.06;85.97;passenger;;14
