tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
852.00;4375201#15_1;4.08;10.11;681.00;-0.58;172180889#1_1;5.10;0.00;tripinfo_veh570 routing_veh570;171.00;veh570;1;2027.06;21.60;passenger;;0
852.00;-4796072_1;26.95;13.61;710.00;-0.28;8057873_0;12.10;0.00;tripinfo_bus297 routing_bus297;142.00;bus297;1;1239.38;44.18;bus;;0
852.00;159229371_0;37.01;13.79;722.00;-0.24;-113811611#6_0;12.10;0.00;tripinfo_bus302 routing_bus302;130.00;bus302;1;1211.72;40.85;bus;;3
854.00;285717962#6_2;0.20;12.42;786.00;-0.81;27192042#1_1;5.10;0.00;tripinfo_veh658 routing_veh658;68.00;veh658;1;677.26;11.38;passenger;;0
855.00;175290823#1_1;3.84;12.10;746.00;8.22;-4469143#4_0;5.10;0.00;tripinfo_veh617 routing_veh617;109.00;veh617;1;664.51;58.13;passenger;;34
855.00;4469143#3_0;95.68;13.84;609.00;-0.83;27947181#0_1;5.10;0.00;tripinfo_veh510 routing_veh510;246.00;veh510;1;2647.78;43.50;passenger;;0
856.00;-27930623_1;48.01;12.91;748.00;-0.54;-28003857#1_1;5.10;0.00;tripinfo_veh626 routing_veh626;108.00;veh626;1;1154.95;27.71;passenger;;3
858.00;-780214#2_0;26.40;13.34;588.00;-0.31;155366822#1_1;12.10;0.00;tripinfo_bus246 routing_bus246;270.00;bus246;1;2272.86;99.69;bus;;55
858.00;28022578_1;35.21;12.62;578.00;-0.74;-159229447_1;5.10;0.00;tripinfo_veh484 routing_veh484;280.00;veh484;1;2900.83;59.84;passenger;;9
858.00;4525228#2_1;91.71;13.63;674.00;-0.40;-159229470_1;5.10;0.00;tripinfo_veh564 routing_veh564;184.00;veh564;1;1747.38;54.97;passenger;;16
858.00;-457097643#2_2;110.01;13.16;626.00;-0.57;28005198_1;12.10;0.00;tripinfo_bus262 routing_bus262;232.00;bus262;1;2017.38;81.22;bus;;17
858.00;-4790991#1_0;28.52;12.79;588.00;-0.31;-28004054#2_1;5.10;0.00;tripinfo_veh492 routing_veh492;270.00;veh492;1;2571.55;80.63;passenger;;23
859.00;-27681444#1_1;5.35;13.07;625.00;-0.38;-285717962#0_1;5.10;0.00;tripinfo_veh523 routing_veh523;234.00;veh523;1;2179.84;74.58;passenger;;45
859.00;28016097_0;30.35;12.23;662.00;-0.45;154979768_1;12.10;0.00;tripinfo_bus277 routing_bus277;197.00;bus277;1;1656.21;75.23;bus;;37
859.00;-79707613_0;13.88;12.32;725.00;-0.82;-28006280_1;5.10;0.00;tripinfo_veh607 routing_veh607;134.00;veh607;1;1254.06;39.28;passenger;;10
860.00;155366805#1_0;126.60;12.61;672.00;-0.01;28000156#1_1;5.10;0.00;tripinfo_veh562 routing_veh562;188.00;veh562;1;2005.39;39.38;passenger;;0
862.00;4795543#2_1;18.39;12.90;492.00;-0.65;27947023_1;5.10;0.00;tripinfo_veh412 routing_veh412;370.00;veh412;1;4197.53;90.83;passenger;;27
862.00;281165180#9_0;101.37;2.44;502.00;-0.22;-457097643#2_0;12.10;0.00;tripinfo_bus210 routing_bus210;360.00;bus210;1;3094.51;112.82;bus;;44
864.00;-155366787#3_1;10.11;12.33;586.00;0.08;27683092#0_1;5.10;0.00;tripinfo_veh490 routing_veh490;278.00;veh490;1;2989.92;63.79;passenger;;19
865.00;-253152096#15_1;52.84;13.57;799.00;1.43;-4796081#7_0;5.10;0.00;tripinfo_veh667 routing_veh667;66.00;veh667;1;733.10;11.89;passenger;;0
866.00;27944073#1_1;16.95;12.98;617.00;-0.01;-4794930_0;5.10;0.00;tripinfo_veh516 routing_veh516;249.00;veh516;1;2613.30;57.45;passenger;;15
866.00;-27929253#1_1;62.96;13.72;583.00;-0.53;-179633580_0;5.10;0.00;tripinfo_veh488 routing_veh488;283.00;veh488;1;3021.36;58.21;passenger;;0
867.00;28022612_1;11.05;13.44;751.00;0.07;-168605805#0_0;5.10;0.00;tripinfo_veh628 routing_veh628;116.00;veh628;1;1353.19;14.91;passenger;;0
868.00;-332193350#0_0;42.91;12.89;660.00;-0.06;-27942917_0;12.10;0.00;tripinfo_bus276 routing_bus276;208.00;bus276;1;2247.45;50.74;bus;;0
868.00;86326094_1;58.53;13.70;783.00;-0.22;-28004047#2_1;5.10;0.00;tripinfo_veh655 routing_veh655;85.00;veh655;1;865.37;21.69;passenger;;0
869.00;28004049_1;4.23;13.49;736.00;-0.58;79714744_0;5.10;0.00;tripinfo_veh616 routing_veh616;133.00;veh616;1;1401.45;29.13;passenger;;0
870.00;28008167#1_1;2.28;13.76;669.00;-0.62;-139285664_1;5.10;0.00;tripinfo_veh560 routing_veh560;201.00;veh560;1;2454.05;39.32;passenger;;0
873.00;-155002223#1_0;13.64;12.84;672.00;-0.01;-27934794#2_0;12.10;0.00;tripinfo_bus281 routing_bus281;201.00;bus281;1;1489.69;47.78;bus;;0
873.00;27947116#6_1;428.76;13.52;503.00;-0.41;4796078#1_0;5.10;0.00;tripinfo_veh421 routing_veh421;370.00;veh421;1;3803.11;81.82;passenger;;16
877.00;-200573939#2_0;98.30;13.10;779.00;-0.63;155366787#12_2;12.10;0.00;tripinfo_bus326 routing_bus326;98.00;bus326;1;1119.20;13.50;bus;;0
877.00;-4796150#0_0;34.59;13.68;765.00;-0.28;4480686#0_0;5.10;0.00;tripinfo_veh640 routing_veh640;112.00;veh640;1;1244.44;19.89;passenger;;0
877.00;4419017#5_0;17.27;12.97;785.00;-0.61;4809806#0_0;5.10;0.00;tripinfo_veh657 routing_veh657;92.00;veh657;1;990.30;13.71;passenger;;0
878.00;159229389_1;45.26;13.05;685.00;-0.17;159229453#0_1;5.10;0.00;tripinfo_veh573 routing_veh573;193.00;veh573;1;2107.37;40.91;passenger;;1
879.00;-155366787#7_0;10.57;13.04;782.00;-0.02;-4270616#6_1;5.10;0.00;tripinfo_veh654 routing_veh654;97.00;veh654;1;1002.77;13.52;passenger;;1
879.00;28006248_1;22.62;13.17;742.00;-0.56;4422125#6_1;2.69;0.00;tripinfo_veh621 routing_veh621;137.00;veh621;1;1579.24;19.33;passenger;;0
880.00;27683099#2_0;12.49;2.60;712.00;-0.67;254843654#7_0;12.10;0.00;tripinfo_bus298 routing_bus298;168.00;bus298;1;1524.41;19.91;bus;;0
880.00;160278806_1;65.02;13.25;792.00;-0.78;4480686#0_0;5.10;0.00;tripinfo_veh663 routing_veh663;88.00;veh663;1;988.51;14.25;passenger;;0
881.00;457096851#1_1;38.18;12.75;675.00;-0.60;4796159#1_0;5.10;0.00;tripinfo_veh565 routing_veh565;206.00;veh565;1;2100.56;43.82;passenger;;1
882.00;281855013_0;73.45;2.32;545.00;-0.26;27927925_0;12.10;0.00;tripinfo_bus228 routing_bus228;337.00;bus228;1;3162.77;106.27;bus;;27
883.00;-155366806#0_0;171.65;13.47;619.00;-0.40;-4795938_0;12.10;0.00;tripinfo_bus259 routing_bus259;264.00;bus259;1;2566.19;74.18;bus;;16
883.00;-187465315_0;54.78;13.46;608.00;-0.64;167121171#0_1;5.10;0.00;tripinfo_veh509 routing_veh509;275.00;veh509;1;2758.90;78.24;passenger;;41
884.00;-254846268#2_2;88.41;12.26;660.00;-0.06;281165185#0_1;5.10;0.00;tripinfo_veh552 routing_veh552;224.00;veh552;1;2365.83;75.80;passenger;;25
885.00;28006143#2_0;14.05;13.89;750.00;-0.93;28004044_1;5.45;0.00;tripinfo_bus314 routing_bus314;135.00;bus314;1;1403.23;32.18;bus;;0
886.00;155002223#1_2;13.64;12.02;716.00;-0.26;-28156120_1;5.10;0.00;tripinfo_veh599 routing_veh599;170.00;veh599;1;1898.85;30.34;passenger;;3
886.00;-175278411_1;80.23;13.66;682.00;-0.77;4796155#0_0;5.10;0.00;tripinfo_veh571 routing_veh571;204.00;veh571;1;2210.68;42.08;passenger;;0
887.00;253152096#3_0;78.29;13.30;762.00;-0.89;4375201#0_1;12.10;0.00;tripinfo_bus319 routing_bus319;125.00;bus319;1;1714.81;35.99;bus;;0
