tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
167.00;0/2to1/2_1;377.30;13.30;105.00;0.00;1/2to0/2_1;5.10;0.00;tripinfo_car105;62.00;car105;0;754.32;34.77;privateType;;0
168.00;2/0to2/1_1;377.30;12.95;41.00;0.00;2/1to1/1_1;5.10;0.00;tripinfo_car41;127.00;car41;0;1557.05;70.47;privateType;;0
169.00;1/2to2/2_1;377.30;13.42;3.00;0.00;3/0to3/1_1;5.10;0.00;tripinfo_car3;166.00;car3;0;1941.47;95.79;privateType;;6
169.00;1/1to2/1_1;377.30;13.20;12.00;0.00;1/3to2/3_1;5.10;0.00;tripinfo_car12;157.00;car12;0;1922.33;86.63;privateType;;0
176.00;1/3to0/3_1;378.80;13.25;52.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car52;124.00;car52;0;1574.63;67.15;privateType;;0
181.00;3/1to3/2_1;377.30;13.44;150.00;3.00;3/1to3/2_1;5.10;0.00;tripinfo_car147;31.00;car147;0;372.20;17.43;privateType;;0
181.00;3/3to2/3_1;378.80;13.19;119.00;0.00;2/3to3/3_1;5.10;0.00;tripinfo_car119;62.00;car119;0;754.70;34.65;privateType;;0
185.00;1/2to0/2_1;377.30;13.79;38.00;0.00;3/1to3/2_1;5.10;0.00;tripinfo_car38;147.00;car38;0;1557.85;90.21;privateType;;12
187.00;1/1to2/1_1;377.30;13.46;94.00;0.00;1/3to1/2_1;5.10;0.00;tripinfo_car94;93.00;car94;0;1156.97;50.55;privateType;;0
187.00;3/0to2/0_2;378.80;12.62;34.00;2.00;1/0to0/0_1;5.10;0.00;tripinfo_car32;153.00;car32;0;1937.69;83.25;privateType;;0
188.00;1/1to1/0_1;377.30;13.62;0.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_car0;188.00;car0;0;2339.06;103.09;privateType;;0
189.00;1/2to0/2_2;377.30;13.30;90.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car90;99.00;car90;0;1141.47;57.32;privateType;;1
189.00;2/2to2/1_2;377.30;13.38;65.00;0.00;1/2to1/1_1;5.10;0.00;tripinfo_car65;124.00;car65;0;1534.95;67.96;privateType;;0
191.00;2/2to2/1_1;377.30;13.80;36.00;0.00;1/3to2/3_1;5.10;0.00;tripinfo_car36;155.00;car36;0;1940.35;84.50;privateType;;0
192.00;2/2to2/1_2;377.30;13.07;100.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_car100;92.00;car100;0;1151.91;50.45;privateType;;0
194.00;3/2to3/3_1;378.80;13.01;29.00;0.00;0/1to1/1_1;5.10;0.00;tripinfo_car29;165.00;car29;0;1974.63;93.74;privateType;;5
195.00;2/3to2/2_1;377.30;12.80;70.00;0.00;3/1to3/2_1;5.10;0.00;tripinfo_car70;125.00;car70;0;1562.02;68.19;privateType;;0
196.00;3/1to3/2_1;377.30;13.74;35.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_car35;161.00;car35;0;1940.02;90.47;privateType;;1
197.00;0/1to0/0_1;378.80;13.71;21.00;0.00;2/1to3/1_1;5.10;0.00;tripinfo_car21;176.00;car21;0;1956.75;105.72;privateType;;9
198.00;3/2to3/3_1;378.80;13.68;136.00;1.00;3/3to3/2_1;5.10;0.00;tripinfo_car135;62.00;car135;0;754.91;34.55;privateType;;0
199.00;1/2to1/1_1;377.30;12.99;23.00;0.00;0/1to0/2_1;5.10;0.00;tripinfo_car23;176.00;car23;0;1915.54;106.47;privateType;;15
200.00;3/3to2/3_1;378.80;13.27;34.00;0.00;1/3to1/2_1;5.10;0.00;tripinfo_car34;166.00;car34;0;1962.07;94.93;privateType;;2
202.00;2/2to1/2_1;377.30;12.74;55.00;0.00;0/1to1/1_1;5.10;0.00;tripinfo_car55;147.00;car55;0;1555.24;90.47;privateType;;11
203.00;1/2to2/2_0;377.30;23.75;100.00;0.00;1/0to0/0_0;12.10;0.00;tripinfo_bus5;103.00;bus5;0;1935.70;31.19;busType;;0
203.00;0/2to0/1_1;377.30;13.36;81.00;0.00;2/3to1/3_1;5.10;0.00;tripinfo_car81;122.00;car81;0;1576.37;65.31;privateType;;0
204.00;0/1to1/1_1;377.30;8.44;30.00;0.00;1/0to2/0_1;5.10;0.00;tripinfo_car30;174.00;car30;0;1924.74;103.71;privateType;;0
208.00;0/2to0/3_1;378.80;12.84;45.00;0.00;2/2to1/2_1;5.10;0.00;tripinfo_car45;163.00;car45;0;1954.34;92.64;privateType;;3
210.00;1/1to1/0_1;377.30;13.71;87.00;0.00;2/3to1/3_1;5.10;0.00;tripinfo_car87;123.00;car87;0;1557.85;66.50;privateType;;0
211.00;2/1to1/1_1;377.30;13.88;79.00;0.00;2/2to1/2_1;5.10;0.00;tripinfo_car79;132.00;car79;0;1537.36;75.89;privateType;;3
214.00;1/2to1/1_1;377.30;13.82;121.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car121;93.00;car121;0;1151.91;51.31;privateType;;0
215.00;2/0to2/1_1;377.30;13.36;150.00;0.00;1/0to2/0_1;5.10;0.00;tripinfo_car150;65.00;car150;0;757.85;36.84;privateType;;0
217.00;1/1to0/1_1;377.30;13.50;93.00;1.00;1/2to1/1_1;5.10;0.00;tripinfo_car92;124.00;car92;0;1539.09;67.95;privateType;;0
217.00;0/2to1/2_1;377.30;12.73;86.00;0.00;1/2to1/3_1;5.10;0.00;tripinfo_car86;131.00;car86;0;1562.95;74.35;privateType;;0
219.00;3/1to2/1_1;377.30;12.77;24.00;0.00;2/3to1/3_1;5.10;0.00;tripinfo_car24;195.00;car24;0;2324.74;110.19;privateType;;4
219.00;1/3to1/2_1;377.30;13.50;48.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_car48;171.00;car48;0;1958.78;100.03;privateType;;5
222.00;2/0to1/0_1;377.30;13.51;27.00;0.00;1/2to2/2_1;5.10;0.00;tripinfo_car27;195.00;car27;0;2333.23;110.69;privateType;;2
224.00;3/1to3/2_1;377.30;13.43;64.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_car64;160.00;car64;0;1940.02;89.47;privateType;;0
225.00;2/1to1/1_1;377.30;12.99;69.00;0.00;0/1to0/0_1;5.10;0.00;tripinfo_car69;156.00;car69;0;1946.79;84.75;privateType;;0
227.00;1/2to0/2_2;377.30;13.81;39.00;0.00;1/3to2/3_1;5.10;0.00;tripinfo_car39;188.00;car39;0;2302.04;103.99;privateType;;0
228.00;2/3to1/3_1;377.30;13.75;62.00;0.00;1/2to1/1_1;5.10;0.00;tripinfo_car62;166.00;car62;0;1956.17;95.14;privateType;;6
230.00;2/1to3/1_1;377.30;13.56;105.00;1.00;3/3to2/3_1;5.10;0.00;tripinfo_car104;125.00;car104;0;1544.12;68.56;privateType;;0
230.00;3/0to3/1_2;378.80;10.76;44.00;0.00;1/1to1/2_1;5.10;0.00;tripinfo_car44;186.00;car44;0;2357.01;101.18;privateType;;0
230.00;3/0to3/1_1;378.80;13.76;37.00;0.00;1/3to1/2_1;5.10;0.00;tripinfo_car37;193.00;car37;0;2377.30;107.48;privateType;;4
230.00;2/0to1/0_1;377.30;13.20;42.00;0.00;0/1to1/1_1;5.10;0.00;tripinfo_car42;188.00;car42;0;2330.82;104.02;privateType;;0
231.00;1/0to0/0_1;378.80;13.63;169.00;0.00;2/0to1/0_1;5.10;0.00;tripinfo_car169;62.00;car169;0;773.70;33.92;privateType;;0
233.00;1/2to1/3_1;377.30;13.68;125.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car125;108.00;car125;0;1157.62;65.62;privateType;;9
233.00;2/2to3/2_1;377.30;13.02;75.00;0.00;3/3to3/2_1;5.10;0.00;tripinfo_car75;158.00;car75;0;1921.18;88.33;privateType;;0
234.00;3/3to2/3_1;378.80;12.91;14.00;0.00;0/2to0/1_1;5.10;0.00;tripinfo_car14;220.00;car14;0;2762.95;119.95;privateType;;0
237.00;1/2to1/1_1;377.30;13.65;109.00;0.00;1/1to2/1_1;5.10;0.00;tripinfo_car109;128.00;car109;0;1553.51;71.66;privateType;;0
238.00;2/3to3/3_1;378.80;13.10;18.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car18;220.00;car18;0;2757.62;120.87;privateType;;3
239.00;0/2to1/2_1;377.30;13.47;60.00;0.00;2/3to3/3_0;12.10;0.00;tripinfo_bus3;179.00;bus3;0;2297.77;92.76;busType;;0
239.00;3/3to2/3_1;378.80;13.51;113.00;0.00;2/1to3/1_1;5.10;0.00;tripinfo_car113;126.00;car113;0;1577.30;69.07;privateType;;0
240.00;2/3to3/3_2;378.80;13.18;16.00;0.00;1/0to2/0_1;5.10;0.00;tripinfo_car16;224.00;car16;0;2739.99;124.86;privateType;;3
241.00;1/3to1/2_1;377.30;13.89;71.00;0.00;0/2to0/3_1;5.10;0.00;tripinfo_car71;170.00;car71;0;1920.74;100.40;privateType;;6
242.00;2/1to2/2_1;377.30;13.06;59.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car59;183.00;car59;0;1957.62;112.20;privateType;;11
242.00;1/3to0/3_1;378.80;13.63;53.00;0.00;0/0to1/0_1;5.10;0.00;tripinfo_car53;189.00;car53;0;1961.78;117.68;privateType;;30
243.00;2/3to3/3_1;378.80;12.91;31.00;0.00;1/0to0/0_1;5.10;0.00;tripinfo_car31;212.00;car31;0;2750.10;112.91;privateType;;0
244.00;1/2to2/2_2;377.30;12.75;115.00;0.00;1/3to0/3_1;5.10;0.00;tripinfo_car115;129.00;car115;0;1562.02;72.36;privateType;;0
245.00;2/2to2/3_1;377.30;13.40;60.00;0.00;3/0to2/0_1;5.10;0.00;tripinfo_car60;185.00;car60;0;2339.06;100.23;privateType;;0
245.00;3/2to2/2_1;377.30;12.76;117.00;0.00;1/1to2/1_1;5.10;0.00;tripinfo_car117;128.00;car117;0;1558.78;71.50;privateType;;0
246.00;1/1to1/2_1;377.30;13.51;99.00;0.00;0/1to0/2_1;5.10;0.00;tripinfo_car99;147.00;car99;0;1535.83;91.13;privateType;;15
246.00;2/1to3/1_1;377.30;13.61;91.00;0.00;3/2to3/3_1;5.10;0.00;tripinfo_car91;155.00;car91;0;1946.79;83.85;privateType;;0
247.00;2/2to2/3_2;377.30;13.20;57.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car57;190.00;car57;0;2337.36;105.36;privateType;;0
248.00;3/2to3/1_1;377.30;13.90;58.00;0.00;1/3to1/2_1;5.10;0.00;tripinfo_car58;190.00;car58;0;2337.61;105.06;privateType;;0
249.00;2/0to3/0_1;378.80;13.06;155.00;0.00;2/2to2/1_1;5.10;0.00;tripinfo_car155;94.00;car155;0;1174.63;51.43;privateType;;0
250.00;3/3to3/2_1;378.80;12.84;219.00;0.00;3/3to3/2_1;5.10;0.00;tripinfo_car219;31.00;car219;0;373.70;17.57;privateType;;0
250.00;2/0to2/1_1;377.30;13.12;89.00;0.00;2/2to2/3_1;5.10;0.00;tripinfo_car89;161.00;car89;0;1936.44;91.08;privateType;;2
255.00;0/2to0/3_1;378.80;13.51;19.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_car19;236.00;car19;0;2739.11;136.69;privateType;;14
257.00;2/0to2/1_1;377.30;13.04;163.00;0.00;1/1to1/0_1;5.10;0.00;tripinfo_car163;94.00;car163;0;1158.78;51.66;privateType;;0
259.00;2/2to1/2_1;377.30;13.19;73.00;0.00;0/1to0/0_1;5.10;0.00;tripinfo_car73;186.00;car73;0;2346.79;100.39;privateType;;0
261.00;3/0to2/0_1;378.80;13.25;139.00;0.00;3/1to3/2_1;5.10;0.00;tripinfo_car139;122.00;car139;0;1540.11;66.58;privateType;;0
265.00;2/2to1/2_2;377.30;13.64;65.00;2.00;0/1to0/2_1;5.10;0.00;tripinfo_car63;200.00;car63;0;2320.60;115.43;privateType;;6
266.00;2/2to2/3_0;377.30;16.21;160.00;0.00;3/0to3/1_0;12.10;0.00;tripinfo_bus8;106.00;bus8;0;1534.65;48.43;busType;;0
266.00;3/1to3/0_2;378.80;13.06;138.00;0.00;3/0to2/0_1;5.10;0.00;tripinfo_car138;128.00;car138;0;1538.79;72.27;privateType;;0
266.00;1/2to2/2_1;377.30;12.70;77.00;0.00;0/2to0/1_1;5.10;0.00;tripinfo_car77;189.00;car77;0;2323.01;104.33;privateType;;0
266.00;3/1to3/2_1;377.30;13.23;126.00;0.00;2/1to2/0_1;5.10;0.00;tripinfo_car126;140.00;car126;0;1577.30;83.24;privateType;;11
268.00;3/2to3/1_1;377.30;13.10;11.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car11;257.00;car11;0;2739.99;157.67;privateType;;28
270.00;3/2to3/3_1;378.80;13.18;49.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car49;221.00;car49;0;2741.52;121.97;privateType;;0
271.00;3/0to2/0_1;378.80;13.58;61.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_car61;210.00;car61;0;2750.10;111.24;privateType;;0
272.00;2/1to1/1_1;377.30;13.59;85.00;0.00;3/2to2/2_1;5.10;0.00;tripinfo_car85;187.00;car85;0;1937.36;116.60;privateType;;21
274.00;2/2to2/1_1;377.30;13.89;96.00;0.00;2/0to3/0_1;5.10;0.00;tripinfo_car96;178.00;car96;0;1960.29;106.76;privateType;;17
274.00;0/3to1/3_1;378.80;13.03;137.00;1.00;1/3to1/2_1;5.10;0.00;tripinfo_car136;137.00;car136;0;1535.83;81.42;privateType;;5
275.00;1/1to2/1_1;377.30;12.94;213.00;0.00;2/1to1/1_1;5.10;0.00;tripinfo_car213;62.00;car213;0;754.32;34.89;privateType;;0
275.00;2/1to2/0_1;377.30;12.72;114.00;0.00;1/2to1/1_1;5.10;0.00;tripinfo_car114;161.00;car114;0;1938.49;90.46;privateType;;1
276.00;3/1to3/2_2;377.30;13.77;123.00;0.00;2/0to1/0_1;5.10;0.00;tripinfo_car123;153.00;car123;0;1956.08;82.53;privateType;;0
276.00;3/1to3/2_1;377.30;13.21;93.00;0.00;0/1to0/0_1;5.10;0.00;tripinfo_car93;183.00;car93;0;2380.54;97.44;privateType;;0
280.00;3/1to3/0_1;378.80;12.71;154.00;3.00;2/1to3/1_1;5.10;0.00;tripinfo_car151;126.00;car151;0;1554.34;69.83;privateType;;0
281.00;0/2to0/1_1;377.30;13.57;184.00;0.00;0/2to1/2_1;5.10;0.00;tripinfo_car184;97.00;car184;0;1155.25;55.21;privateType;;0
281.00;1/2to1/1_1;377.30;13.23;127.00;0.00;3/2to3/3_1;5.10;0.00;tripinfo_car127;154.00;car127;0;1962.02;82.80;privateType;;0
281.00;1/1to1/0_1;377.30;12.86;122.00;0.00;1/3to2/3_1;5.10;0.00;tripinfo_car122;159.00;car122;0;1937.56;88.73;privateType;;0
282.00;1/1to1/2_1;377.30;13.80;83.00;0.00;2/3to3/3_1;5.10;0.00;tripinfo_car83;199.00;car83;0;2320.06;114.65;privateType;;9
285.00;0/1to0/2_2;377.30;13.58;98.00;0.00;3/3to2/3_1;5.10;0.00;tripinfo_car98;187.00;car98;0;2357.58;101.91;privateType;;0
286.00;3/2to2/2_1;377.30;13.08;161.00;2.00;3/3to2/3_1;5.10;0.00;tripinfo_car159;125.00;car159;0;1526.24;69.05;privateType;;0
286.00;0/1to0/0_1;378.80;13.31;120.00;0.00;2/1to2/0_1;5.10;0.00;tripinfo_car120;166.00;car120;0;1941.52;95.71;privateType;;0
286.00;1/2to2/2_1;377.30;13.13;255.00;0.00;1/2to2/2_1;5.10;0.00;tripinfo_car255;31.00;car255;0;372.20;17.62;privateType;;0
287.00;3/3to3/2_1;378.80;13.33;162.00;0.00;2/3to2/2_1;5.10;0.00;tripinfo_car162;125.00;car162;0;1540.89;68.95;privateType;;0
287.00;2/3to3/3_1;378.80;12.67;133.00;0.00;1/2to1/3_1;5.10;0.00;tripinfo_car133;154.00;car133;0;1957.62;83.48;privateType;;0
288.00;0/1to0/2_1;377.30;13.03;56.00;0.00;2/3to2/2_1;5.10;0.00;tripinfo_car56;232.00;car56;0;2717.32;133.35;privateType;;2
288.00;2/0to3/0_1;378.80;13.45;256.00;0.00;2/0to3/0_1;5.10;0.00;tripinfo_car256;32.00;car256;0;373.70;18.26;privateType;;0
291.00;3/3to2/3_1;378.80;12.87;82.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car82;209.00;car82;0;2364.45;123.34;privateType;;12
291.00;0/3to1/3_1;378.80;12.93;140.00;0.00;1/0to0/0_1;5.10;0.00;tripinfo_car140;151.00;car140;0;1948.60;80.60;privateType;;0
292.00;1/2to1/3_1;377.30;13.47;107.00;0.00;3/3to3/2_1;5.10;0.00;tripinfo_car107;185.00;car107;0;2322.94;100.70;privateType;;0
292.00;1/1to2/1_1;377.30;13.50;102.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_car102;190.00;car102;0;2323.83;105.07;privateType;;0
293.00;2/3to3/3_1;378.80;13.56;137.00;0.00;3/0to3/1_1;5.10;0.00;tripinfo_car137;156.00;car137;0;1959.08;85.22;privateType;;0
294.00;0/2to0/1_1;377.30;13.40;120.00;0.00;3/1to3/0_0;12.10;0.00;tripinfo_bus6;174.00;bus6;0;2682.48;73.58;busType;;0
294.00;3/0to2/0_1;378.80;13.89;173.00;0.00;3/3to3/2_1;5.10;0.00;tripinfo_car173;121.00;car173;0;1561.90;64.80;privateType;;0
296.00;0/1to0/0_1;378.80;12.93;141.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_car141;155.00;car141;0;1959.08;84.29;privateType;;0
297.00;0/1to0/2_1;377.30;13.05;97.00;0.00;2/2to2/1_1;5.10;0.00;tripinfo_car97;200.00;car97;0;2317.32;115.97;privateType;;0
299.00;3/1to3/2_1;377.30;12.69;132.00;0.00;2/2to3/2_1;5.10;0.00;tripinfo_car132;167.00;car132;0;1938.29;96.49;privateType;;2
301.00;2/1to2/0_2;377.30;13.12;116.00;0.00;0/0to0/1_1;5.10;0.00;tripinfo_car116;185.00;car116;0;2322.94;100.87;privateType;;0
301.00;0/2to1/2_1;377.30;5.58;264.00;0.00;0/2to1/2_1;5.10;0.00;tripinfo_car264;37.00;car264;0;372.20;23.52;privateType;;1
303.00;1/0to2/0_1;377.30;12.71;271.00;0.00;1/0to2/0_1;5.10;0.00;tripinfo_car271;32.00;car271;0;372.20;18.25;privateType;;0
303.00;1/1to0/1_1;377.30;13.82;241.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car241;62.00;car241;0;756.97;34.31;privateType;;0
306.00;1/3to2/3_1;377.30;13.74;174.00;0.00;1/2to1/3_1;5.10;0.00;tripinfo_car174;132.00;car174;0;1556.12;75.87;privateType;;1
307.00;2/2to2/1_1;377.30;13.22;128.00;0.00;1/3to1/2_1;5.10;0.00;tripinfo_car128;179.00;car128;0;1934.95;108.89;privateType;;17
308.00;3/1to3/2_1;377.30;13.76;245.00;0.00;3/0to3/1_1;5.10;0.00;tripinfo_car245;63.00;car245;0;773.70;34.83;privateType;;0
309.00;0/3to1/3_2;378.80;12.97;160.00;0.00;2/2to2/3_1;5.10;0.00;tripinfo_car160;149.00;car160;0;1556.12;93.04;privateType;;18
310.00;0/2to0/1_1;377.30;13.47;140.00;0.00;2/1to2/0_0;12.10;0.00;tripinfo_bus7;170.00;bus7;0;2276.58;84.76;busType;;0
311.00;2/2to2/1_1;377.30;13.58;84.00;0.00;1/0to1/1_1;5.10;0.00;tripinfo_car84;227.00;car84;0;2317.07;143.12;privateType;;29
313.00;3/0to3/1_1;378.80;13.22;129.00;0.00;1/1to1/2_1;5.10;0.00;tripinfo_car129;184.00;car129;0;2357.01;99.16;privateType;;0
313.00;0/2to0/3_2;378.80;13.61;251.00;0.00;0/3to0/2_1;5.10;0.00;tripinfo_car251;62.00;car251;0;754.91;34.65;privateType;;0
316.00;3/2to3/3_1;378.80;13.40;253.00;0.00;2/2to3/2_1;5.10;0.00;tripinfo_car253;63.00;car253;0;774.63;34.81;privateType;;0
316.00;3/1to3/2_1;377.30;13.43;134.00;3.00;1/3to1/2_1;5.10;0.00;tripinfo_car131;182.00;car131;0;1957.90;111.18;privateType;;16
317.00;3/1to2/1_1;377.30;13.57;54.00;0.00;0/2to0/3_1;5.10;0.00;tripinfo_car54;263.00;car54;0;2722.47;164.53;privateType;;34
317.00;1/1to2/1_1;377.30;13.53;145.00;0.00;3/1to3/2_1;5.10;0.00;tripinfo_car145;172.00;car145;0;1940.89;101.26;privateType;;7
318.00;1/0to1/1_2;377.30;12.96;180.00;0.00;2/2to1/2_1;5.10;0.00;tripinfo_car180;138.00;car180;0;1552.59;82.17;privateType;;9
318.00;1/0to2/0_1;377.30;13.73;144.00;0.00;1/2to2/2_1;5.10;0.00;tripinfo_car144;174.00;car144;0;1953.52;103.42;privateType;;11
318.00;2/1to3/1_1;377.30;13.05;109.00;1.00;0/2to0/3_1;5.10;0.00;tripinfo_car108;209.00;car108;0;2340.35;124.18;privateType;;13
318.00;2/2to1/2_2;377.30;8.19;188.00;0.00;2/3to2/2_1;5.10;0.00;tripinfo_car188;130.00;car188;0;1536.68;74.14;privateType;;0
319.00;3/3to2/3_1;378.80;12.61;76.00;2.00;0/1to0/0_1;5.10;0.00;tripinfo_car74;243.00;car74;0;3125.89;130.60;privateType;;0
