tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
87.00;4/1to5/1_1;377.30;13.37;26.00;0.00;5/1to4/1_1;5.10;0.00;tripinfo_26;61.00;26;0;754.32;33.68;privateType;;0
109.00;2/7to2/6_1;377.30;13.09;18.00;0.00;2/9to2/8_1;5.10;0.00;tripinfo_18;91.00;18;0;1172.20;48.84;privateType;;0
120.00;5/9to5/8_1;377.30;13.61;88.00;0.00;5/9to5/8_1;5.10;0.00;tripinfo_88;32.00;88;0;372.20;18.26;privateType;;0
133.00;1/1to1/0_1;377.30;13.90;8.00;0.00;0/1to0/0_1;5.10;0.00;tripinfo_8;125.00;8;0;1541.73;68.80;privateType;;0
147.00;8/7to7/7_1;377.30;13.79;53.00;0.00;8/5to8/6_1;5.10;0.00;tripinfo_53;94.00;53;0;1156.97;51.79;privateType;;0
148.00;4/9to5/9_0;377.30;26.47;20.00;0.00;2/5to2/6_0;12.10;0.00;tripinfo_bus1;128.00;bus1;0;2747.50;25.86;busType;;0
164.00;4/7to4/6_1;377.30;13.29;39.00;0.00;5/5to5/6_1;5.10;0.00;tripinfo_39;125.00;39;0;1555.24;68.47;privateType;;0
169.00;5/8to6/8_1;377.30;13.00;13.00;0.00;8/9to7/9_1;5.10;0.00;tripinfo_13;156.00;13;0;1942.62;85.05;privateType;;0
170.00;3/7to3/8_1;377.30;13.79;0.00;0.00;0/5to1/5_0;12.10;0.00;tripinfo_bus0;170.00;bus0;0;2344.04;82.73;busType;;0
196.00;3/2to3/1_1;377.30;12.87;10.00;0.00;5/3to5/4_1;5.10;0.00;tripinfo_10;186.00;10;0;2355.24;100.94;privateType;;0
198.00;1/9to0/9_1;378.80;13.08;43.00;0.00;1/7to1/6_1;5.10;0.00;tripinfo_43;155.00;43;0;1954.34;84.48;privateType;;0
213.00;8/4to7/4_1;377.30;12.95;22.00;0.00;9/4to9/5_1;5.10;0.00;tripinfo_22;191.00;22;0;2323.01;106.61;privateType;;0
213.00;3/9to4/9_0;377.30;26.61;40.00;0.00;4/2to3/2_0;12.10;0.00;tripinfo_bus2;173.00;bus2;0;3529.80;42.11;busType;;0
220.00;8/1to7/1_1;377.30;13.52;120.00;0.00;6/1to7/1_0;12.10;0.00;tripinfo_bus6;100.00;bus6;0;1147.32;57.05;busType;;0
224.00;2/2to2/1_1;377.30;13.01;132.00;0.00;3/3to2/3_1;5.10;0.00;tripinfo_132;92.00;132;0;1170.47;49.93;privateType;;0
225.00;4/8to4/7_1;377.30;12.62;163.00;0.00;4/9to4/8_1;5.10;0.00;tripinfo_163;62.00;163;0;772.20;33.87;privateType;;0
227.00;5/6to4/6_1;377.30;13.32;11.00;0.00;4/3to3/3_1;5.10;0.00;tripinfo_11;216.00;11;0;2737.36;116.96;privateType;;0
