tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
275.00;5/3to5/4_1;377.30;13.32;23.00;0.00;2/1to2/2_1;5.10;0.00;tripinfo_23;252.00;23;0;3137.36;138.68;privateType;;0
276.00;3/0to3/1_2;377.30;13.48;59.00;0.00;5/2to5/3_1;5.10;0.00;tripinfo_59;217.00;59;0;2737.36;117.99;privateType;;0
277.00;2/2to2/1_1;377.30;13.86;62.00;0.00;1/5to1/4_1;5.10;0.00;tripinfo_62;215.00;62;0;2734.95;116.22;privateType;;0
277.00;0/7to1/7_1;377.30;13.56;152.00;0.00;0/8to1/8_1;5.10;0.00;tripinfo_152;125.00;152;0;1540.90;68.80;privateType;;0
277.00;7/1to8/1_1;377.30;13.22;58.00;0.00;4/2to4/3_1;5.10;0.00;tripinfo_58;219.00;58;0;2736.68;119.97;privateType;;0
278.00;2/0to1/0_1;377.30;13.26;29.00;0.00;3/2to3/3_1;5.10;0.00;tripinfo_29;249.00;29;0;3135.88;135.71;privateType;;0
278.00;0/2to0/1_1;377.30;13.56;63.00;0.00;1/7to0/7_1;5.10;0.00;tripinfo_63;215.00;63;0;2773.13;115.02;privateType;;0
280.00;8/9to8/8_1;377.30;13.83;125.00;0.00;7/8to7/7_1;5.10;0.00;tripinfo_125;155.00;125;0;1937.36;84.80;privateType;;0
281.00;7/0to7/1_1;377.30;13.34;93.00;0.00;6/2to6/3_1;5.10;0.00;tripinfo_93;188.00;93;0;2338.49;103.06;privateType;;0
281.00;4/5to5/5_1;377.30;13.83;149.00;0.00;4/6to3/6_1;5.10;0.00;tripinfo_149;132.00;149;0;1555.24;75.25;privateType;;1
281.00;3/5to3/6_1;377.30;12.76;5.00;0.00;2/0to1/0_1;5.10;0.00;tripinfo_5;276.00;5;0;3537.56;148.22;privateType;;0
284.00;7/6to7/5_1;377.30;13.58;80.00;0.00;9/2to9/3_0;12.10;0.00;tripinfo_bus4;204.00;bus4;0;2712.86;102.78;busType;;0
285.00;1/6to0/6_1;377.30;13.23;36.00;0.00;2/8to2/9_1;5.10;0.00;tripinfo_36;249.00;36;0;3123.26;135.62;privateType;;0
286.00;7/0to8/0_1;377.30;12.64;100.00;0.00;5/1to4/1_1;5.10;0.00;tripinfo_100;186.00;100;0;2371.40;100.81;privateType;;0
290.00;9/1to8/1_1;377.30;13.77;98.00;0.00;4/1to5/1_1;5.10;0.00;tripinfo_98;192.00;98;0;2354.32;107.13;privateType;;0
291.00;6/6to6/7_1;377.30;13.62;66.00;0.00;2/6to2/7_1;5.10;0.00;tripinfo_66;225.00;66;0;2734.95;126.16;privateType;;1
293.00;3/6to4/6_1;377.30;13.45;230.00;0.00;3/7to3/6_1;5.10;0.00;tripinfo_230;63.00;230;0;756.97;34.94;privateType;;0
295.00;2/7to2/8_1;377.30;12.74;7.00;0.00;4/3to4/4_1;5.10;0.00;tripinfo_7;288.00;7;0;3537.36;160.49;privateType;;1
296.00;3/6to4/6_1;377.30;12.94;106.00;0.00;5/5to4/5_1;5.10;0.00;tripinfo_106;190.00;106;0;2319.48;105.81;privateType;;0
299.00;4/2to3/2_1;377.30;13.27;78.00;0.00;1/3to0/3_1;5.10;0.00;tripinfo_78;221.00;78;0;2740.90;121.95;privateType;;0
303.00;6/6to6/7_1;377.30;13.03;48.00;0.00;4/3to4/4_1;5.10;0.00;tripinfo_48;255.00;48;0;3137.36;141.53;privateType;;2
308.00;6/1to6/0_1;377.30;13.65;91.00;0.00;7/4to7/3_1;5.10;0.00;tripinfo_91;217.00;91;0;2734.95;117.99;privateType;;0
309.00;7/1to7/2_1;377.30;13.60;183.00;0.00;6/1to6/0_1;5.10;0.00;tripinfo_183;126.00;183;0;1558.78;69.35;privateType;;0
311.00;6/8to5/8_1;377.30;13.88;157.00;0.00;6/6to6/5_1;5.10;0.00;tripinfo_157;154.00;157;0;1936.68;83.50;privateType;;0
314.00;5/8to5/7_1;377.30;13.45;221.00;0.00;5/8to6/8_1;5.10;0.00;tripinfo_221;93.00;221;0;1152.59;51.49;privateType;;0
314.00;4/1to4/0_1;377.30;12.76;6.00;0.00;3/7to3/6_1;5.10;0.00;tripinfo_6;308.00;6;0;3938.49;166.00;privateType;;0
314.00;8/1to8/0_1;377.30;13.05;4.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_4;310.00;4;0;3918.20;168.65;privateType;;0
314.00;3/7to4/7_1;377.30;13.30;28.00;0.00;5/3to4/3_1;5.10;0.00;tripinfo_28;286.00;28;0;3519.48;159.07;privateType;;2
316.00;5/2to5/3_1;377.30;12.83;156.00;0.00;4/3to5/3_1;5.10;0.00;tripinfo_156;160.00;156;0;1935.63;89.65;privateType;;0
316.00;3/6to3/5_1;377.30;12.72;33.00;0.00;0/1to1/1_1;5.10;0.00;tripinfo_33;283.00;33;0;3550.18;155.06;privateType;;0
317.00;6/4to6/5_1;377.30;12.94;127.00;0.00;4/5to3/5_1;5.10;0.00;tripinfo_127;190.00;127;0;2353.51;105.03;privateType;;0
318.00;6/5to6/6_1;377.30;12.96;191.00;0.00;6/6to5/6_1;5.10;0.00;tripinfo_191;127.00;191;0;1553.51;70.65;privateType;;0
318.00;7/1to8/1_2;377.30;13.28;222.00;2.00;5/1to6/1_1;5.10;0.00;tripinfo_220;96.00;220;0;1172.20;53.52;privateType;;0
319.00;1/8to0/8_1;377.30;12.68;14.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_14;305.00;14;0;3956.97;162.13;privateType;;0
320.00;0/0to0/1_1;378.80;13.17;40.00;0.00;2/4to2/3_1;5.10;0.00;tripinfo_40;280.00;40;0;3520.60;152.97;privateType;;0
320.00;5/8to6/8_1;377.30;12.96;102.00;0.00;7/6to6/6_1;5.10;0.00;tripinfo_102;218.00;102;0;2719.48;119.77;privateType;;0
