tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
267.00;2/2to2/3_1;377.30;13.45;112.00;0.00;1/3to1/4_1;5.10;0.00;tripinfo_112;155.00;112;0;1934.95;84.94;privateType;;0
269.00;7/6to6/6_1;377.30;12.80;108.00;0.00;3/6to4/6_1;5.10;0.00;tripinfo_108;161.00;108;0;1954.32;90.47;privateType;;0
269.00;0/4to1/4_1;377.30;13.67;104.00;0.00;3/3to3/4_1;5.10;0.00;tripinfo_104;165.00;104;0;1939.09;94.76;privateType;;4
269.00;1/4to0/4_1;377.30;13.75;51.00;0.00;3/2to3/1_1;5.10;0.00;tripinfo_51;218.00;51;0;2736.68;118.78;privateType;;0
271.00;3/8to3/7_1;377.30;13.82;24.00;0.00;1/5to0/5_1;5.10;0.00;tripinfo_24;247.00;24;0;3132.30;134.14;privateType;;0
272.00;6/2to7/2_1;377.30;13.64;178.00;0.00;6/2to6/3_1;5.10;0.00;tripinfo_178;94.00;178;0;1136.68;52.47;privateType;;0
274.00;5/3to5/2_1;377.30;13.61;55.00;0.00;7/5to7/4_1;5.10;0.00;tripinfo_55;219.00;55;0;2734.95;119.79;privateType;;0
276.00;4/5to5/5_1;377.30;13.47;149.00;0.00;4/6to3/6_1;5.10;0.00;tripinfo_149;127.00;149;0;1555.24;70.61;privateType;;0
276.00;0/2to0/1_1;377.30;13.47;63.00;0.00;1/7to0/7_1;5.10;0.00;tripinfo_63;213.00;63;0;2773.13;113.39;privateType;;0
277.00;2/2to2/1_1;377.30;13.23;62.00;0.00;1/5to1/4_1;5.10;0.00;tripinfo_62;215.00;62;0;2734.95;116.04;privateType;;0
277.00;0/7to1/7_1;377.30;13.86;152.00;0.00;0/8to1/8_1;5.10;0.00;tripinfo_152;125.00;152;0;1540.90;68.94;privateType;;0
278.00;7/0to7/1_1;377.30;13.84;93.00;0.00;6/2to6/3_1;5.10;0.00;tripinfo_93;185.00;93;0;2338.49;100.21;privateType;;0
279.00;4/5to4/4_1;377.30;13.50;50.00;0.00;6/3to7/3_1;5.10;0.00;tripinfo_50;229.00;50;0;2753.51;129.66;privateType;;5
279.00;2/0to1/0_1;377.30;13.06;29.00;0.00;3/2to3/3_1;5.10;0.00;tripinfo_29;250.00;29;0;3135.88;136.62;privateType;;0
279.00;5/3to5/4_1;377.30;12.86;23.00;0.00;2/1to2/2_1;5.10;0.00;tripinfo_23;256.00;23;0;3137.36;142.88;privateType;;1
279.00;7/1to8/1_1;377.30;12.87;58.00;0.00;4/2to4/3_1;5.10;0.00;tripinfo_58;221.00;58;0;2736.68;121.94;privateType;;0
280.00;8/9to8/8_1;377.30;12.90;125.00;0.00;7/8to7/7_1;5.10;0.00;tripinfo_125;155.00;125;0;1937.36;84.94;privateType;;0
280.00;3/5to3/6_1;377.30;13.43;5.00;0.00;2/0to1/0_1;5.10;0.00;tripinfo_5;275.00;5;0;3537.56;147.04;privateType;;0
281.00;3/0to3/1_1;377.30;13.73;59.00;0.00;5/2to5/3_1;5.10;0.00;tripinfo_59;222.00;59;0;2737.36;123.11;privateType;;1
282.00;7/6to7/5_1;377.30;13.30;80.00;0.00;9/2to9/3_0;12.10;0.00;tripinfo_bus4;202.00;bus4;0;2712.86;100.55;busType;;0
283.00;1/6to0/6_1;377.30;13.81;36.00;0.00;2/8to2/9_1;5.10;0.00;tripinfo_36;247.00;36;0;3123.26;133.41;privateType;;0
287.00;2/7to2/8_1;377.30;13.26;7.00;0.00;4/3to4/4_1;5.10;0.00;tripinfo_7;280.00;7;0;3537.36;152.15;privateType;;0
287.00;7/0to8/0_1;377.30;12.79;100.00;0.00;5/1to4/1_1;5.10;0.00;tripinfo_100;187.00;100;0;2371.40;101.43;privateType;;0
289.00;6/6to6/7_1;377.30;12.72;66.00;0.00;2/6to2/7_1;5.10;0.00;tripinfo_66;223.00;66;0;2734.95;124.18;privateType;;0
289.00;9/1to8/1_1;377.30;12.81;98.00;0.00;4/1to5/1_1;5.10;0.00;tripinfo_98;191.00;98;0;2354.32;106.10;privateType;;0
294.00;3/6to4/6_1;377.30;12.68;230.00;0.00;3/7to3/6_1;5.10;0.00;tripinfo_230;64.00;230;0;756.97;35.91;privateType;;0
295.00;3/6to4/6_1;377.30;12.94;106.00;0.00;5/5to4/5_1;5.10;0.00;tripinfo_106;189.00;106;0;2319.48;105.23;privateType;;0
301.00;4/2to3/2_1;377.30;13.14;78.00;0.00;1/3to0/3_1;5.10;0.00;tripinfo_78;223.00;78;0;2740.90;124.03;privateType;;0
302.00;6/6to6/7_1;377.30;12.99;48.00;0.00;4/3to4/4_1;5.10;0.00;tripinfo_48;254.00;48;0;3137.36;140.87;privateType;;2
308.00;6/1to6/0_1;377.30;13.24;91.00;0.00;7/4to7/3_1;5.10;0.00;tripinfo_91;217.00;91;0;2734.95;117.89;privateType;;0
311.00;7/1to7/2_1;377.30;12.88;183.00;0.00;6/1to6/0_1;5.10;0.00;tripinfo_183;128.00;183;0;1558.78;71.44;privateType;;0
312.00;8/1to8/0_1;377.30;13.16;4.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_4;308.00;4;0;3918.20;166.54;privateType;;0
312.00;3/7to4/7_1;377.30;13.40;28.00;0.00;5/3to4/3_1;5.10;0.00;tripinfo_28;284.00;28;0;3519.48;157.12;privateType;;0
312.00;6/8to5/8_1;377.30;13.16;157.00;0.00;6/6to6/5_1;5.10;0.00;tripinfo_157;155.00;157;0;1936.68;84.83;privateType;;0
313.00;3/6to3/5_1;377.30;12.77;33.00;0.00;0/1to1/1_1;5.10;0.00;tripinfo_33;280.00;33;0;3550.18;152.46;privateType;;0
315.00;5/2to5/3_1;377.30;12.80;156.00;0.00;4/3to5/3_1;5.10;0.00;tripinfo_156;159.00;156;0;1935.63;88.72;privateType;;0
316.00;5/8to5/7_1;377.30;13.77;221.00;0.00;5/8to6/8_1;5.10;0.00;tripinfo_221;95.00;221;0;1152.59;53.37;privateType;;0
316.00;4/1to4/0_1;377.30;13.75;6.00;0.00;3/7to3/6_1;5.10;0.00;tripinfo_6;310.00;6;0;3938.49;167.99;privateType;;0
316.00;7/1to8/1_2;377.30;13.08;221.00;1.00;5/1to6/1_1;5.10;0.00;tripinfo_220;95.00;220;0;1172.20;52.93;privateType;;0
319.00;0/0to0/1_1;378.80;13.27;40.00;0.00;2/4to2/3_1;5.10;0.00;tripinfo_40;279.00;40;0;3520.60;151.85;privateType;;0
321.00;5/8to6/8_1;377.30;13.81;102.00;0.00;7/6to6/6_1;5.10;0.00;tripinfo_102;219.00;102;0;2719.48;120.66;privateType;;0
322.00;5/5to5/6_1;377.30;13.35;41.00;0.00;1/1to2/1_1;5.10;0.00;tripinfo_41;281.00;41;0;3570.47;152.56;privateType;;0
322.00;1/8to0/8_1;377.30;12.92;14.00;0.00;2/0to2/1_1;5.10;0.00;tripinfo_14;308.00;14;0;3956.97;165.27;privateType;;0
323.00;1/7to2/7_1;377.30;13.26;15.00;0.00;3/2to3/1_1;5.10;0.00;tripinfo_15;308.00;15;0;3918.80;166.65;privateType;;0
324.00;6/5to6/6_1;377.30;13.65;191.00;0.00;6/6to5/6_1;5.10;0.00;tripinfo_191;133.00;191;0;1553.51;76.31;privateType;;2
325.00;8/6to8/5_1;377.30;13.08;170.00;0.00;9/5to9/4_1;5.10;0.00;tripinfo_170;155.00;170;0;1935.83;84.91;privateType;;0
325.00;8/4to8/5_1;377.30;13.15;168.00;0.00;6/6to6/5_1;5.10;0.00;tripinfo_168;157.00;168;0;1955.24;85.96;privateType;;0
326.00;3/5to2/5_1;377.30;13.08;45.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_45;281.00;45;0;3519.48;153.89;privateType;;0
326.00;7/2to6/2_1;377.30;13.52;82.00;0.00;6/8to6/7_1;5.10;0.00;tripinfo_82;244.00;82;0;3139.09;130.63;privateType;;0
326.00;5/5to6/5_1;377.30;13.14;167.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_167;159.00;167;0;1937.36;88.74;privateType;;0
327.00;5/2to4/2_1;377.30;12.75;74.00;0.00;9/3to8/3_1;5.10;0.00;tripinfo_74;253.00;74;0;3137.36;139.75;privateType;;0
327.00;6/4to6/5_1;377.30;13.81;127.00;0.00;4/5to3/5_1;5.10;0.00;tripinfo_127;200.00;127;0;2353.51;114.73;privateType;;5
332.00;0/0to1/0_1;378.80;12.98;143.00;0.00;1/2to1/3_1;5.10;0.00;tripinfo_143;189.00;143;0;2362.07;103.46;privateType;;0
333.00;7/5to6/5_0;377.30;26.50;240.00;0.00;9/6to9/5_0;12.10;0.00;tripinfo_bus12;93.00;bus12;0;1547.50;35.07;busType;;0
336.00;4/5to3/5_1;377.30;12.77;140.00;0.00;0/4to1/4_1;5.10;0.00;tripinfo_140;196.00;140;0;2355.24;110.88;privateType;;3
340.00;7/4to7/5_1;377.30;13.71;61.00;0.00;9/0to8/0_1;5.10;0.00;tripinfo_61;279.00;61;0;3539.06;151.27;privateType;;1
344.00;8/2to7/2_1;377.30;13.03;129.00;0.00;6/4to6/5_1;5.10;0.00;tripinfo_129;215.00;129;0;2718.80;116.81;privateType;;0
344.00;1/7to0/7_1;377.30;13.33;57.00;0.00;7/7to8/7_1;5.10;0.00;tripinfo_57;287.00;57;0;3554.32;159.02;privateType;;0
344.00;6/1to6/0_1;377.30;12.81;69.00;0.00;5/6to6/6_1;5.10;0.00;tripinfo_69;275.00;69;0;3550.18;147.21;privateType;;0
347.00;3/6to2/6_1;377.30;12.70;67.00;0.00;4/1to5/1_1;5.10;0.00;tripinfo_67;280.00;67;0;3555.24;151.64;privateType;;0
349.00;8/1to9/1_1;377.30;13.15;32.00;0.00;5/5to4/5_1;5.10;0.00;tripinfo_32;317.00;32;0;3955.24;174.46;privateType;;1
349.00;2/2to1/2_1;377.30;13.39;162.00;0.00;3/4to3/3_1;5.10;0.00;tripinfo_162;187.00;162;0;2336.68;102.38;privateType;;0
349.00;9/3to9/4_1;377.30;12.63;160.00;0.00;6/3to6/2_1;5.10;0.00;tripinfo_160;189.00;160;0;2357.90;103.67;privateType;;0
351.00;5/4to4/4_1;377.30;13.10;161.00;0.00;7/3to8/3_1;5.10;0.00;tripinfo_161;190.00;161;0;2355.24;104.96;privateType;;0
353.00;0/8to0/9_1;378.80;13.38;107.00;0.00;1/4to0/4_1;5.10;0.00;tripinfo_107;246.00;107;0;3154.34;132.58;privateType;;0
356.00;5/2to5/1_1;377.30;13.66;196.00;2.00;6/3to6/4_1;5.10;0.00;tripinfo_194;160.00;194;0;1955.24;89.11;privateType;;1
357.00;7/8to7/9_1;377.30;12.76;130.00;0.00;3/8to3/9_1;5.10;0.00;tripinfo_130;227.00;130;0;2737.36;127.87;privateType;;1
360.00;4/3to5/3_1;377.30;13.01;109.00;0.00;7/5to7/6_1;5.10;0.00;tripinfo_109;251.00;109;0;3140.01;137.23;privateType;;0
360.00;8/6to8/7_1;377.30;13.32;81.00;0.00;9/3to9/2_1;5.10;0.00;tripinfo_81;279.00;81;0;3517.95;151.74;privateType;;0
361.00;4/3to4/2_1;377.30;13.88;172.00;0.00;6/4to6/5_1;5.10;0.00;tripinfo_172;189.00;172;0;2355.24;103.79;privateType;;0
361.00;4/2to5/2_1;377.30;13.17;77.00;0.00;0/0to1/0_1;5.10;0.00;tripinfo_77;284.00;77;0;3526.24;156.16;privateType;;0
361.00;4/1to4/2_1;377.30;13.86;114.00;0.00;8/0to7/0_1;5.10;0.00;tripinfo_114;247.00;114;0;3137.56;133.28;privateType;;0
364.00;1/7to2/7_1;377.30;13.34;113.00;0.00;3/4to2/4_1;5.10;0.00;tripinfo_113;251.00;113;0;3119.48;138.19;privateType;;0
367.00;5/6to4/6_1;377.30;13.81;176.00;0.00;5/7to5/8_1;5.10;0.00;tripinfo_176;191.00;176;0;2322.13;106.26;privateType;;0
368.00;6/0to5/0_1;377.30;13.32;180.00;0.00;4/1to3/1_0;12.10;0.00;tripinfo_bus9;188.00;bus9;0;2344.11;100.65;busType;;0
368.00;6/3to6/2_1;377.30;13.10;123.00;0.00;7/7to7/8_1;5.10;0.00;tripinfo_123;245.00;123;0;3155.24;131.19;privateType;;0
368.00;6/4to5/4_1;377.30;13.22;56.00;0.00;9/8to9/7_1;5.10;0.00;tripinfo_56;312.00;56;0;3937.56;169.77;privateType;;0
370.00;5/5to5/4_1;377.30;12.89;135.00;0.00;5/1to4/1_1;5.10;0.00;tripinfo_135;235.00;135;0;2732.30;136.58;privateType;;14
371.00;1/7to1/8_1;377.30;13.65;246.00;0.00;0/9to0/8_1;5.10;0.00;tripinfo_246;125.00;246;0;1557.62;68.16;privateType;;0
371.00;9/7to8/7_1;377.30;13.20;119.00;0.00;5/6to4/6_1;5.10;0.00;tripinfo_119;252.00;119;0;3140.90;138.64;privateType;;0
371.00;4/8to4/7_1;377.30;13.61;220.00;0.00;7/9to7/8_0;12.10;0.00;tripinfo_bus11;151.00;bus11;0;1945.77;78.58;busType;;0
372.00;4/7to4/8_1;377.30;12.72;118.00;0.00;9/7to9/8_1;5.10;0.00;tripinfo_118;254.00;118;0;3135.83;140.46;privateType;;0
372.00;8/5to9/5_1;377.30;12.87;122.00;0.00;6/8to6/9_1;5.10;0.00;tripinfo_122;250.00;122;0;3139.09;136.45;privateType;;0
373.00;6/5to6/6_1;377.30;13.42;216.00;0.00;5/8to5/7_1;5.10;0.00;tripinfo_216;157.00;216;0;1955.24;86.20;privateType;;0
375.00;2/8to2/7_1;377.30;13.11;35.00;0.00;1/1to1/2_1;5.10;0.00;tripinfo_35;340.00;35;0;4317.07;184.39;privateType;;0
376.00;2/1to2/2_1;377.30;13.27;1.00;0.00;8/4to9/4_1;5.10;0.00;tripinfo_1;375.00;1;0;4732.30;204.84;privateType;;0
379.00;8/9to7/9_1;377.30;13.39;137.00;0.00;3/9to2/9_1;5.10;0.00;tripinfo_137;242.00;137;0;3131.62;129.25;privateType;;0
379.00;7/2to7/1_0;377.30;26.96;100.00;0.00;5/7to4/7_0;12.10;0.00;tripinfo_bus5;279.00;bus5;0;3930.54;132.77;busType;;2
379.00;7/9to6/9_1;377.30;13.68;60.00;0.00;2/3to2/2_0;12.10;0.00;tripinfo_bus3;319.00;bus3;0;5506.92;114.38;busType;;0
381.00;4/7to3/7_1;377.30;13.59;90.00;1.00;8/5to7/5_1;5.10;0.00;tripinfo_89;291.00;89;0;3537.36;163.12;privateType;;2
382.00;7/5to8/5_1;377.30;13.75;101.00;0.00;6/0to6/1_1;5.10;0.00;tripinfo_101;281.00;101;0;3539.09;153.47;privateType;;0
383.00;3/3to2/3_1;377.30;12.90;164.00;0.00;4/4to4/5_1;5.10;0.00;tripinfo_164;219.00;164;0;2722.13;119.92;privateType;;0
384.00;6/2to7/2_1;377.30;13.34;38.00;0.00;1/5to2/5_1;5.10;0.00;tripinfo_38;346.00;38;0;4337.36;189.62;privateType;;0
384.00;2/8to3/8_1;377.30;13.61;226.00;0.00;1/9to0/9_1;5.10;0.00;tripinfo_226;158.00;226;0;1962.02;86.76;privateType;;0
386.00;2/5to3/5_1;377.30;12.95;139.00;0.00;4/0to4/1_1;5.10;0.00;tripinfo_139;247.00;139;0;3139.09;133.62;privateType;;0
386.00;9/3to9/4_1;377.30;12.91;9.00;0.00;3/6to3/7_1;5.10;0.00;tripinfo_9;377.00;9;0;4737.61;206.16;privateType;;0
386.00;0/7to0/6_1;377.30;12.95;263.00;0.00;0/8to0/9_1;5.10;0.00;tripinfo_263;123.00;263;0;1554.70;66.78;privateType;;0
388.00;8/8to8/9_1;377.30;13.64;70.00;0.00;0/7to1/7_1;5.10;0.00;tripinfo_70;318.00;70;0;3970.47;175.33;privateType;;0
391.00;5/6to5/5_1;377.30;12.92;145.00;0.00;3/1to4/1_1;5.10;0.00;tripinfo_145;246.00;145;0;3150.18;132.59;privateType;;0
394.00;4/8to5/8_1;377.30;12.60;120.00;0.00;4/4to4/3_1;5.10;0.00;tripinfo_120;274.00;120;0;3518.80;147.07;privateType;;0
394.00;0/8to0/7_1;377.30;13.37;80.00;0.00;6/9to6/8_1;5.10;0.00;tripinfo_80;314.00;80;0;3937.61;171.90;privateType;;0
394.00;6/1to5/1_1;377.30;13.31;206.00;0.00;8/2to8/1_1;5.10;0.00;tripinfo_206;188.00;206;0;2339.09;103.22;privateType;;0
396.00;5/5to4/5_1;377.30;12.86;52.00;0.00;0/8to1/8_1;5.10;0.00;tripinfo_52;344.00;52;0;4323.02;187.91;privateType;;0
397.00;7/6to8/6_1;377.30;13.47;121.00;0.00;9/2to9/1_1;5.10;0.00;tripinfo_121;276.00;121;0;3519.68;148.99;privateType;;0
398.00;3/3to3/4_1;377.30;12.97;47.00;0.00;9/5to9/6_1;5.10;0.00;tripinfo_47;351.00;47;0;4335.83;194.60;privateType;;0
398.00;1/1to2/1_1;377.30;12.67;25.00;0.00;6/5to6/4_1;5.10;0.00;tripinfo_25;373.00;25;0;4719.72;202.19;privateType;;0
398.00;9/2to8/2_1;377.30;13.46;140.00;0.00;7/9to7/8_0;12.10;0.00;tripinfo_bus7;258.00;bus7;0;3932.09;111.66;busType;;0
398.00;5/1to4/1_1;377.30;13.30;147.00;0.00;1/2to2/2_1;5.10;0.00;tripinfo_147;251.00;147;0;3119.48;138.15;privateType;;0
402.00;3/7to3/6_1;377.30;13.11;128.00;0.00;9/9to8/9_1;5.10;0.00;tripinfo_128;274.00;128;0;3559.35;145.71;privateType;;0
403.00;2/8to3/8_1;377.30;12.97;126.00;0.00;7/9to8/9_1;5.10;0.00;tripinfo_126;277.00;126;0;3522.33;149.30;privateType;;0
406.00;2/6to2/7_1;377.30;13.29;189.00;0.00;0/4to0/5_1;5.10;0.00;tripinfo_189;217.00;189;0;2735.83;117.91;privateType;;0
408.00;4/5to4/6_1;377.30;12.72;92.00;0.00;7/3to7/2_1;5.10;0.00;tripinfo_92;316.00;92;0;3917.07;174.56;privateType;;0
408.00;1/0to2/0_1;377.30;13.58;193.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_193;215.00;193;0;2751.11;115.77;privateType;;0
409.00;5/8to4/8_1;377.30;12.81;134.00;0.00;5/2to5/1_1;5.10;0.00;tripinfo_134;275.00;134;0;3536.68;147.22;privateType;;0
411.00;3/6to2/6_1;377.30;13.81;192.00;0.00;4/7to4/8_1;5.10;0.00;tripinfo_192;219.00;192;0;2722.13;120.09;privateType;;0
413.00;3/5to3/6_1;377.30;12.81;181.00;0.00;7/5to7/6_1;5.10;0.00;tripinfo_181;232.00;181;0;2734.95;133.08;privateType;;4
414.00;8/8to7/8_1;377.30;13.28;258.00;0.00;6/6to7/6_1;5.10;0.00;tripinfo_258;156.00;258;0;1955.24;85.02;privateType;;0
417.00;2/6to1/6_1;377.30;13.65;192.00;2.00;0/4to0/5_1;5.10;0.00;tripinfo_190;225.00;190;0;2719.68;126.34;privateType;;3
418.00;8/9to9/9_1;378.80;13.51;103.00;0.00;3/7to4/7_1;5.10;0.00;tripinfo_103;315.00;103;0;3952.61;172.64;privateType;;3
419.00;5/7to5/6_1;377.30;12.90;324.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_324;95.00;324;0;1152.59;53.52;privateType;;0
420.00;2/5to3/5_1;377.30;12.76;195.00;0.00;4/7to5/7_1;5.10;0.00;tripinfo_195;225.00;195;0;2737.36;126.10;privateType;;0
420.00;3/8to4/8_1;377.30;13.66;173.00;0.00;9/9to8/9_1;5.10;0.00;tripinfo_173;247.00;173;0;3144.12;132.85;privateType;;0
423.00;2/6to3/6_1;377.30;13.04;259.00;0.00;3/5to2/5_1;5.10;0.00;tripinfo_259;164.00;259;0;1919.48;94.54;privateType;;5
423.00;4/6to4/5_1;377.30;13.78;240.00;0.00;3/8to4/8_1;5.10;0.00;tripinfo_240;183.00;240;0;2352.59;98.17;privateType;;0
425.00;0/8to0/7_0;377.30;20.90;200.00;0.00;7/8to6/8_0;12.10;0.00;tripinfo_bus10;225.00;bus10;0;3166.13;107.44;busType;;0
427.00;1/5to1/6_0;377.30;17.46;160.00;0.00;5/1to6/1_0;12.10;0.00;tripinfo_bus8;267.00;bus8;0;4329.62;106.50;busType;;0
428.00;5/7to5/6_1;377.30;13.48;182.00;0.00;6/3to6/2_1;5.10;0.00;tripinfo_182;246.00;182;0;3134.95;132.79;privateType;;0
430.00;1/8to1/9_1;377.30;13.00;248.00;0.00;1/5to1/4_1;5.10;0.00;tripinfo_248;182.00;248;0;2351.91;97.37;privateType;;0
430.00;3/9to3/8_1;377.30;12.71;245.00;0.00;4/5to4/6_1;5.10;0.00;tripinfo_245;185.00;245;0;2358.78;99.63;privateType;;0
430.00;3/4to4/4_1;377.30;12.71;177.00;0.00;4/8to4/9_1;5.10;0.00;tripinfo_177;253.00;177;0;3143.55;138.89;privateType;;1
431.00;3/8to2/8_1;377.30;13.59;184.00;0.00;2/4to2/3_1;5.10;0.00;tripinfo_184;247.00;184;0;3140.01;133.13;privateType;;0
431.00;3/2to3/1_1;377.30;12.67;150.00;0.00;6/5to6/4_1;5.10;0.00;tripinfo_150;281.00;150;0;3534.95;153.39;privateType;;0
432.00;6/4to6/3_1;377.30;13.16;213.00;1.00;2/4to3/4_1;5.10;0.00;tripinfo_212;219.00;212;0;2750.18;119.78;privateType;;0
432.00;4/4to4/3_1;377.30;13.77;187.00;0.00;1/0to2/0_1;5.10;0.00;tripinfo_187;245.00;187;0;3137.56;131.58;privateType;;0
432.00;8/6to8/7_1;377.30;12.86;110.00;0.00;0/5to1/5_1;5.10;0.00;tripinfo_110;322.00;110;0;3970.47;179.16;privateType;;0
433.00;3/2to2/2_1;377.30;13.25;60.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_60;373.00;60;0;4719.48;202.67;privateType;;0
433.00;9/5to9/4_1;377.30;13.88;117.00;0.00;3/6to4/6_1;5.10;0.00;tripinfo_117;316.00;117;0;3952.84;173.71;privateType;;0
435.00;8/5to8/6_1;377.30;13.85;250.00;0.00;9/9to8/9_1;5.10;0.00;tripinfo_250;185.00;250;0;2339.06;100.07;privateType;;0
437.00;7/7to6/7_1;377.30;13.33;95.00;0.00;4/2to4/1_1;5.10;0.00;tripinfo_95;342.00;95;0;4340.01;185.03;privateType;;0
438.00;6/8to6/7_1;377.30;13.76;0.00;0.00;1/2to1/1_1;5.10;0.00;tripinfo_0;438.00;0;0;5534.95;238.63;privateType;;1
