tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
278.00;1/7to2/7_1;377.30;13.16;15.00;0.00;3/2to3/1_0;5.10;0.00;tripinfo_15;263.00;15;0;3918.80;121.61;privateType;;0
278.00;6/6to6/7_1;377.30;13.20;66.00;0.00;2/6to2/7_0;5.10;0.00;tripinfo_66;212.00;66;0;2734.95;112.89;privateType;;0
279.00;7/2to6/2_1;377.30;13.44;82.00;0.00;6/8to6/7_0;5.10;0.00;tripinfo_82;197.00;82;0;3139.09;83.83;privateType;;0
281.00;8/9to8/8_1;377.30;13.23;125.00;0.00;7/8to7/7_0;5.10;0.00;tripinfo_125;156.00;125;0;1937.36;85.61;privateType;;0
284.00;1/4to1/3_0;377.30;26.68;16.00;0.00;9/9to8/9_0;5.10;0.00;tripinfo_16;268.00;16;0;5559.35;67.38;privateType;;0
284.00;7/1to8/1_0;377.30;27.65;220.00;0.00;5/1to6/1_0;5.10;0.00;tripinfo_220;64.00;220;0;1172.20;21.64;privateType;;0
285.00;7/6to7/5_1;377.30;13.73;80.00;0.00;9/2to9/3_0;12.10;0.00;tripinfo_bus4;205.00;bus4;2;2716.19;103.26;busType;;0
286.00;0/8to0/9_0;378.80;27.02;107.00;0.00;1/4to0/4_0;5.10;0.00;tripinfo_107;179.00;107;0;3154.34;64.92;privateType;;0
286.00;8/1to9/1_0;377.30;27.23;32.00;0.00;5/5to4/5_0;5.10;0.00;tripinfo_32;254.00;32;0;3955.24;110.61;privateType;;0
291.00;6/3to6/2_0;377.30;26.61;123.00;0.00;7/7to7/8_0;5.10;0.00;tripinfo_123;168.00;123;0;3155.24;53.78;privateType;;0
291.00;3/6to2/6_0;377.30;27.19;67.00;0.00;4/1to5/1_0;5.10;0.00;tripinfo_67;224.00;67;0;3555.24;95.82;privateType;;0
291.00;7/1to7/2_0;377.30;27.57;183.00;0.00;6/1to6/0_0;5.10;0.00;tripinfo_183;108.00;183;0;1558.78;51.54;privateType;;0
293.00;3/6to4/6_1;377.30;13.52;230.00;0.00;3/7to3/6_0;5.10;0.00;tripinfo_230;63.00;230;0;756.97;35.21;privateType;;0
294.00;4/2to3/2_1;377.30;13.38;78.00;0.00;1/3to0/3_0;5.10;0.00;tripinfo_78;216.00;78;0;2740.90;116.92;privateType;;2
294.00;6/6to6/7_1;377.30;13.64;48.00;0.00;4/3to4/4_0;5.10;0.00;tripinfo_48;246.00;48;0;3137.36;132.61;privateType;;0
297.00;3/6to4/6_1;377.30;13.62;106.00;0.00;5/5to4/5_0;5.10;0.00;tripinfo_106;191.00;106;0;2319.48;106.96;privateType;;0
299.00;6/4to5/4_0;377.30;27.54;56.00;0.00;9/8to9/7_0;5.10;0.00;tripinfo_56;243.00;56;0;3937.56;100.61;privateType;;0
300.00;0/0to0/1_1;378.80;13.42;40.00;0.00;2/4to2/3_0;5.10;0.00;tripinfo_40;260.00;40;0;3520.60;132.98;privateType;;0
300.00;5/2to4/2_1;377.30;13.29;74.00;0.00;9/3to8/3_0;5.10;0.00;tripinfo_74;226.00;74;0;3137.36;112.59;privateType;;0
302.00;4/1to4/2_0;377.30;27.26;114.00;0.00;8/0to7/0_0;5.10;0.00;tripinfo_114;188.00;114;0;3137.56;74.13;privateType;;0
306.00;3/6to3/5_1;377.30;13.41;33.00;0.00;0/1to1/1_0;5.10;0.00;tripinfo_33;273.00;33;0;3550.18;145.39;privateType;;3
306.00;4/2to5/2_0;377.30;26.93;77.00;0.00;0/0to1/0_0;5.10;0.00;tripinfo_77;229.00;77;0;3526.24;100.61;privateType;;0
308.00;6/8to5/8_1;377.30;13.42;157.00;0.00;6/6to6/5_0;5.10;0.00;tripinfo_157;151.00;157;0;1936.68;80.79;privateType;;0
310.00;3/7to4/7_1;377.30;13.02;28.00;0.00;5/3to4/3_0;5.10;0.00;tripinfo_28;282.00;28;2;3519.48;154.81;privateType;;0
310.00;8/8to8/9_0;377.30;26.71;70.00;0.00;0/7to1/7_0;5.10;0.00;tripinfo_70;240.00;70;0;3970.47;96.90;privateType;;0
313.00;9/0to9/1_1;378.80;13.80;31.00;0.00;4/9to5/9_0;5.10;0.00;tripinfo_31;282.00;31;0;5942.90;68.55;privateType;;0
313.00;3/9to4/9_0;377.30;26.90;40.00;0.00;4/2to3/2_0;12.10;0.00;tripinfo_bus2;273.00;bus2;5;4294.96;113.24;busType;;0
314.00;5/2to5/3_1;377.30;13.37;156.00;0.00;4/3to5/3_0;5.10;0.00;tripinfo_156;158.00;156;0;1935.63;87.67;privateType;;0
314.00;4/5to3/5_1;377.30;13.04;140.00;0.00;0/4to1/4_0;5.10;0.00;tripinfo_140;174.00;140;0;2355.24;88.60;privateType;;0
315.00;5/8to5/7_1;377.30;13.12;221.00;0.00;5/8to6/8_0;5.10;0.00;tripinfo_221;94.00;221;0;1152.59;52.53;privateType;;0
315.00;7/5to8/5_0;377.30;27.43;101.00;0.00;6/0to6/1_0;5.10;0.00;tripinfo_101;214.00;101;0;3539.09;86.08;privateType;;0
317.00;5/2to5/1_0;377.30;27.41;194.00;0.00;6/3to6/4_0;5.10;0.00;tripinfo_194;123.00;194;0;1955.24;52.13;privateType;;2
319.00;5/8to6/8_1;377.30;13.04;102.00;0.00;7/6to6/6_0;5.10;0.00;tripinfo_102;217.00;102;0;2719.48;118.77;privateType;;0
320.00;5/5to6/5_1;377.30;13.31;167.00;0.00;5/7to6/7_0;5.10;0.00;tripinfo_167;153.00;167;0;1937.36;82.95;privateType;;0
320.00;3/7to3/6_0;377.30;26.68;128.00;0.00;9/9to8/9_0;5.10;0.00;tripinfo_128;192.00;128;0;3559.35;62.94;privateType;;0
323.00;6/4to6/5_1;377.30;12.72;127.00;0.00;4/5to3/5_0;5.10;0.00;tripinfo_127;196.00;127;0;2353.51;110.97;privateType;;2
323.00;7/8to7/9_1;377.30;13.39;130.00;0.00;3/8to3/9_0;5.10;0.00;tripinfo_130;193.00;130;1;2719.84;94.81;privateType;;5
325.00;4/3to4/2_0;377.30;27.43;172.00;0.00;6/4to6/5_0;5.10;0.00;tripinfo_172;153.00;172;0;2355.24;67.57;privateType;;0
325.00;5/4to4/4_0;377.30;26.68;162.00;1.00;7/3to8/3_0;5.10;0.00;tripinfo_161;163.00;161;0;2355.24;77.65;privateType;;0
325.00;6/2to7/2_0;377.30;26.87;38.00;0.00;1/5to2/5_0;5.10;0.00;tripinfo_38;287.00;38;0;4337.36;130.67;privateType;;1
326.00;8/6to8/5_1;377.30;13.14;170.00;0.00;9/5to9/4_0;5.10;0.00;tripinfo_170;156.00;170;0;1935.83;85.65;privateType;;0
326.00;2/2to1/2_0;377.30;27.05;162.00;0.00;3/4to3/3_0;5.10;0.00;tripinfo_162;164.00;162;0;2336.68;79.38;privateType;;0
327.00;8/0to9/0_0;378.80;27.75;124.00;0.00;5/4to4/4_0;5.10;0.00;tripinfo_124;203.00;124;0;3972.90;60.32;privateType;;0
327.00;5/1to5/0_0;377.30;27.24;75.00;0.00;1/6to2/6_0;5.10;0.00;tripinfo_75;252.00;75;0;4750.18;81.00;privateType;;0
328.00;6/5to6/6_1;377.30;12.86;191.00;0.00;6/6to5/6_0;5.10;0.00;tripinfo_191;137.00;191;0;1553.51;80.54;privateType;;5
329.00;9/3to9/4_0;377.30;26.90;160.00;0.00;6/3to6/2_0;5.10;0.00;tripinfo_160;169.00;160;0;2357.90;83.38;privateType;;0
330.00;8/5to9/5_0;377.30;27.31;122.00;0.00;6/8to6/9_0;5.10;0.00;tripinfo_122;208.00;122;0;3139.09;94.40;privateType;;0
331.00;2/1to2/2_1;377.30;13.44;1.00;0.00;8/4to9/4_0;5.10;0.00;tripinfo_1;330.00;1;0;4732.30;159.82;privateType;;2
333.00;8/4to8/5_1;377.30;13.24;168.00;0.00;6/6to6/5_0;5.10;0.00;tripinfo_168;165.00;168;0;1955.24;94.00;privateType;;4
335.00;2/8to2/7_1;377.30;13.27;35.00;0.00;1/1to1/2_0;5.10;0.00;tripinfo_35;300.00;35;0;4317.07;144.35;privateType;;0
338.00;9/3to9/4_0;377.30;26.94;9.00;0.00;3/6to3/7_0;5.10;0.00;tripinfo_9;329.00;9;0;4737.61;157.46;privateType;;7
338.00;5/0to6/0_0;377.30;26.88;133.00;0.00;3/8to3/7_0;5.10;0.00;tripinfo_133;205.00;133;0;4373.13;47.39;privateType;;0
342.00;8/2to7/2_1;377.30;12.83;129.00;0.00;6/4to6/5_0;5.10;0.00;tripinfo_129;213.00;129;0;2718.80;114.82;privateType;;0
342.00;3/5to2/5_1;377.30;13.65;45.00;0.00;5/7to6/7_0;5.10;0.00;tripinfo_45;297.00;45;0;3519.48;170.04;privateType;;25
343.00;8/9to9/9_0;378.80;27.23;103.00;0.00;3/7to4/7_0;5.10;0.00;tripinfo_103;240.00;103;0;3952.61;97.16;privateType;;1
345.00;9/7to8/7_0;377.30;26.24;119.00;0.00;5/6to4/6_0;5.10;0.00;tripinfo_119;226.00;119;0;3140.90;112.45;privateType;;0
346.00;0/8to0/7_0;377.30;27.35;80.00;0.00;6/9to6/8_0;5.10;0.00;tripinfo_80;266.00;80;0;3937.61;123.72;privateType;;0
346.00;8/2to9/2_0;377.30;27.74;17.00;0.00;2/7to2/8_0;5.10;0.00;tripinfo_17;329.00;17;0;5536.68;129.04;privateType;;0
347.00;7/5to6/5_0;377.30;26.83;240.00;0.00;9/6to9/5_0;12.10;0.00;tripinfo_bus12;107.00;bus12;0;1547.50;49.25;busType;;5
349.00;5/5to5/4_1;377.30;13.23;135.00;0.00;5/1to4/1_0;5.10;0.00;tripinfo_135;214.00;135;0;2732.30;115.55;privateType;;7
349.00;2/8to3/8_0;377.30;27.78;226.00;0.00;1/9to0/9_0;5.10;0.00;tripinfo_226;123.00;226;0;1962.02;52.00;privateType;;0
350.00;5/8to4/8_1;377.30;13.53;134.00;0.00;5/2to5/1_0;5.10;0.00;tripinfo_134;216.00;134;0;3536.68;88.20;privateType;;0
351.00;6/8to6/7_1;377.30;13.27;0.00;0.00;1/2to1/1_0;5.10;0.00;tripinfo_0;351.00;0;0;5534.95;151.73;privateType;;0
352.00;0/7to0/6_0;377.30;27.26;263.00;0.00;0/8to0/9_0;5.10;0.00;tripinfo_263;89.00;263;0;1554.70;32.75;privateType;;0
353.00;4/7to3/7_1;377.30;13.62;89.00;0.00;8/5to7/5_0;5.10;0.00;tripinfo_89;264.00;89;0;3537.36;136.37;privateType;;1
353.00;8/6to8/7_1;377.30;13.55;81.00;0.00;9/3to9/2_0;5.10;0.00;tripinfo_81;272.00;81;0;3517.95;145.01;privateType;;0
355.00;7/7to6/7_1;377.30;13.78;95.00;0.00;4/2to4/1_0;5.10;0.00;tripinfo_95;260.00;95;2;4319.66;104.38;privateType;;0
356.00;4/3to5/3_1;377.30;13.85;113.00;4.00;7/5to7/6_0;5.10;0.00;tripinfo_109;243.00;109;0;3140.01;128.93;privateType;;0
357.00;2/8to3/8_1;377.30;13.32;126.00;0.00;7/9to8/9_0;5.10;0.00;tripinfo_126;231.00;126;0;3522.33;103.19;privateType;;0
358.00;4/9to3/9_0;377.30;26.76;99.00;0.00;7/3to7/2_0;5.10;0.00;tripinfo_99;259.00;99;0;4752.84;88.18;privateType;;0
359.00;8/6to8/7_0;377.30;24.30;110.00;0.00;0/5to1/5_0;5.10;0.00;tripinfo_110;249.00;110;0;3970.47;106.00;privateType;;1
359.00;7/6to7/7_0;377.30;27.67;155.00;0.00;8/0to7/0_0;5.10;0.00;tripinfo_155;204.00;155;0;3937.56;61.54;privateType;;0
361.00;8/9to7/9_1;377.30;13.34;137.00;0.00;3/9to2/9_0;5.10;0.00;tripinfo_137;224.00;137;0;3131.62;111.25;privateType;;0
361.00;5/6to5/5_1;377.30;12.69;145.00;0.00;3/1to4/1_0;5.10;0.00;tripinfo_145;216.00;145;0;3150.18;102.43;privateType;;0
361.00;3/3to3/4_1;377.30;12.65;47.00;0.00;9/5to9/6_0;5.10;0.00;tripinfo_47;314.00;47;0;4335.83;157.44;privateType;;0
361.00;1/7to2/7_1;377.30;12.89;113.00;0.00;3/4to2/4_0;5.10;0.00;tripinfo_113;248.00;113;0;3119.48;135.42;privateType;;0
363.00;9/5to9/4_0;377.30;26.66;117.00;0.00;3/6to4/6_0;5.10;0.00;tripinfo_117;246.00;117;0;3952.84;103.70;privateType;;0
363.00;8/7to8/8_0;377.30;27.10;12.00;0.00;0/1to1/1_0;5.10;0.00;tripinfo_12;351.00;12;2;5931.61;137.41;privateType;;0
364.00;5/6to4/6_1;377.30;13.00;176.00;0.00;5/7to5/8_0;5.10;0.00;tripinfo_176;188.00;176;0;2322.13;103.24;privateType;;0
364.00;6/1to5/1_0;377.30;27.08;206.00;0.00;8/2to8/1_0;5.10;0.00;tripinfo_206;158.00;206;0;2339.09;73.56;privateType;;0
366.00;6/5to6/6_1;377.30;13.32;216.00;0.00;5/8to5/7_0;5.10;0.00;tripinfo_216;150.00;216;0;1955.24;78.92;privateType;;0
366.00;0/6to0/7_0;377.30;27.22;2.00;0.00;6/2to6/1_0;5.10;0.00;tripinfo_2;364.00;2;0;5917.32;150.75;privateType;;4
369.00;9/4to8/4_1;377.30;13.67;21.00;0.00;1/9to1/8_0;5.10;0.00;tripinfo_21;348.00;21;0;5539.09;148.52;privateType;;0
369.00;2/5to3/5_1;377.30;13.26;139.00;0.00;4/0to4/1_0;5.10;0.00;tripinfo_139;230.00;139;0;3139.09;116.50;privateType;;0
370.00;3/8to4/8_1;377.30;13.82;173.00;0.00;9/9to8/9_0;5.10;0.00;tripinfo_173;197.00;173;0;3144.12;82.89;privateType;;0
370.00;4/6to4/5_0;377.30;27.68;240.00;0.00;3/8to4/8_0;5.10;0.00;tripinfo_240;130.00;240;0;2352.59;45.31;privateType;;0
370.00;6/0to5/0_1;377.30;13.73;180.00;0.00;4/1to3/1_0;12.10;0.00;tripinfo_bus9;190.00;bus9;1;2310.26;104.17;busType;;0
371.00;1/7to1/8_1;377.30;13.11;246.00;0.00;0/9to0/8_0;5.10;0.00;tripinfo_246;125.00;246;0;1557.62;68.20;privateType;;0
372.00;1/1to2/1_1;377.30;13.66;25.00;0.00;6/5to6/4_0;5.10;0.00;tripinfo_25;347.00;25;0;4719.72;176.38;privateType;;0
374.00;8/9to8/8_1;377.30;13.63;44.00;0.00;4/1to5/1_0;5.10;0.00;tripinfo_44;330.00;44;1;5133.16;145.47;privateType;;0
374.00;1/8to1/9_0;377.30;27.10;248.00;0.00;1/5to1/4_0;5.10;0.00;tripinfo_248;126.00;248;0;2351.91;40.77;privateType;;0
375.00;5/5to4/5_1;377.30;12.91;52.00;0.00;0/8to1/8_0;5.10;0.00;tripinfo_52;323.00;52;0;4323.02;166.96;privateType;;0
376.00;7/8to7/9_0;377.30;27.65;264.00;0.00;7/5to7/4_0;5.10;0.00;tripinfo_264;112.00;264;0;2351.91;26.89;privateType;;0
378.00;9/2to8/2_0;377.30;26.59;140.00;0.00;7/9to7/8_0;12.10;0.00;tripinfo_bus7;238.00;bus7;2;3881.64;92.98;busType;;0
380.00;0/4to0/3_0;377.30;27.50;68.00;0.00;7/6to7/5_0;5.10;0.00;tripinfo_68;312.00;68;0;4737.61;141.31;privateType;;5
381.00;3/2to3/1_0;377.30;26.73;150.00;0.00;6/5to6/4_0;5.10;0.00;tripinfo_150;231.00;150;0;3534.95;102.70;privateType;;3
382.00;1/0to2/0_0;377.30;27.18;193.00;0.00;0/3to1/3_0;5.10;0.00;tripinfo_193;189.00;193;0;2751.11;89.89;privateType;;0
384.00;0/2to1/2_0;377.30;27.30;37.00;0.00;8/4to9/4_0;5.10;0.00;tripinfo_37;347.00;37;0;5140.90;161.13;privateType;;1
386.00;5/0to6/0_0;377.30;27.63;239.00;0.00;1/0to1/1_0;5.10;0.00;tripinfo_239;147.00;239;0;2752.84;47.36;privateType;;0
387.00;8/0to9/0_0;378.80;27.58;141.00;0.00;3/4to4/4_0;5.10;0.00;tripinfo_141;246.00;141;0;4755.02;74.65;privateType;;0
388.00;5/1to4/1_1;377.30;13.75;147.00;0.00;1/2to2/2_0;5.10;0.00;tripinfo_147;241.00;147;0;3119.48;128.28;privateType;;0
391.00;1/7to2/7_1;377.30;13.00;19.00;0.00;7/1to7/0_0;5.10;0.00;tripinfo_19;372.00;19;0;5921.21;158.82;privateType;;0
391.00;7/6to8/6_1;377.30;13.37;121.00;0.00;9/2to9/1_0;5.10;0.00;tripinfo_121;270.00;121;0;3519.68;143.08;privateType;;0
395.00;3/4to4/4_1;377.30;13.82;177.00;0.00;4/8to4/9_0;5.10;0.00;tripinfo_177;218.00;177;0;3143.55;104.13;privateType;;0
396.00;4/5to4/6_1;377.30;12.78;92.00;0.00;7/3to7/2_0;5.10;0.00;tripinfo_92;304.00;92;0;3917.07;162.37;privateType;;3
397.00;3/5to3/6_1;377.30;13.46;181.00;0.00;7/5to7/6_0;5.10;0.00;tripinfo_181;216.00;181;0;2734.95;116.95;privateType;;0
399.00;7/2to7/1_0;377.30;26.73;100.00;0.00;5/7to4/7_0;12.10;0.00;tripinfo_bus5;299.00;bus5;5;3897.61;153.35;busType;;1
