tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
95.00;-17_2;188.68;12.76;13.00;0.00;121_0;5.10;0.00;tripinfo_13;82.00;13;0;946.43;12.62;privateType;;0
99.00;-577_2;182.62;12.79;8.00;0.00;125_0;5.10;0.00;tripinfo_8;91.00;8;0;1119.14;9.17;privateType;;0
100.00;-698_2;111.22;12.79;16.00;0.00;13_0;5.10;0.00;tripinfo_16;84.00;16;0;925.56;15.42;privateType;;0
102.00;-17_2;188.68;12.74;63.00;0.00;13_0;5.10;0.00;tripinfo_63;39.00;63;0;320.64;15.26;privateType;;6
103.00;348_1;127.93;12.76;45.00;0.00;-349_0;5.10;0.00;tripinfo_45;58.00;45;0;608.18;10.34;privateType;;0
106.00;365_0;193.22;13.05;4.00;0.00;-119_0;5.10;0.00;tripinfo_4;102.00;4;0;1273.62;9.50;privateType;;0
107.00;210_2;103.97;13.14;61.00;0.00;-25_0;5.10;0.00;tripinfo_61;46.00;61;0;510.97;8.20;privateType;;0
107.00;-348_2;127.93;13.57;29.00;0.00;585_0;5.10;0.00;tripinfo_29;78.00;29;0;878.01;12.22;privateType;;0
108.00;-734_2;194.90;12.76;73.00;0.00;1033_0;5.10;0.00;tripinfo_73;35.00;73;0;394.32;6.44;privateType;;0
112.00;570_0;114.42;13.40;101.00;0.00;570_0;5.10;0.00;tripinfo_101;11.00;101;0;109.32;3.00;privateType;;0
116.00;379_0;132.76;13.90;20.00;0.00;-117_0;12.10;0.00;tripinfo_bus1;96.00;bus1;0;1136.97;13.90;busType;;0
118.00;505_2;160.73;12.88;57.00;0.00;-123_0;5.10;0.00;tripinfo_57;61.00;57;0;543.26;19.88;privateType;;7
122.00;882_2;170.95;12.76;19.00;0.00;330_0;5.10;0.00;tripinfo_19;103.00;19;0;1257.06;10.26;privateType;;0
123.00;356_1;139.43;13.26;60.00;0.00;-126_0;5.10;0.00;tripinfo_60;63.00;60;0;735.88;8.26;privateType;;0
125.00;882_2;170.95;12.93;25.00;0.00;-319_0;5.10;0.00;tripinfo_25;100.00;25;0;1021.39;24.17;privateType;;6
126.00;623_0;148.58;13.60;23.00;0.00;-642_0;5.10;0.00;tripinfo_23;103.00;23;0;1248.63;12.63;privateType;;0
126.00;585_2;131.11;12.82;52.00;0.00;-535_0;5.10;0.00;tripinfo_52;74.00;52;0;805.99;15.84;privateType;;2
128.00;-523_2;173.47;12.97;56.00;0.00;-686_0;5.10;0.00;tripinfo_56;72.00;56;0;827.04;11.84;privateType;;0
129.00;-579_2;150.88;13.81;69.00;0.00;614_0;5.10;0.00;tripinfo_69;60.00;69;0;678.11;10.67;privateType;;0
133.00;-326_1;98.80;13.00;38.00;0.00;-846_0;5.10;0.00;tripinfo_38;95.00;38;0;1129.11;13.33;privateType;;0
134.00;-15_2;145.65;12.88;2.00;0.00;698_0;5.10;0.00;tripinfo_2;132.00;2;0;1504.97;21.63;privateType;;0
139.00;13_1;95.18;13.62;0.00;0.00;-613_0;5.10;0.00;tripinfo_0;139.00;0;0;1605.71;21.31;privateType;;0
142.00;639_1;164.14;13.68;36.00;0.00;332_0;5.10;0.00;tripinfo_36;106.00;36;0;1163.96;21.85;privateType;;3
143.00;-505_2;160.73;12.66;46.00;0.00;-379_0;5.10;0.00;tripinfo_46;97.00;46;0;1034.74;19.37;privateType;;1
144.00;-613_1;192.11;13.15;12.00;0.00;-313_0;5.10;0.00;tripinfo_12;132.00;12;0;1356.78;32.52;privateType;;5
145.00;138_2;178.41;13.05;64.00;0.00;-19_0;5.10;0.00;tripinfo_64;81.00;64;0;933.83;12.66;privateType;;0
148.00;614_1;96.58;13.08;16.00;1.00;121_0;5.10;0.00;tripinfo_15;132.00;15;0;1547.79;16.70;privateType;;0
149.00;-210_1;103.97;13.10;55.00;0.00;-608_0;5.10;0.00;tripinfo_55;94.00;55;0;939.16;25.45;privateType;;10
150.00;837_2;105.32;13.68;3.00;0.00;-333_0;5.10;0.00;tripinfo_3;147.00;3;0;1655.18;24.27;privateType;;0
151.00;-313_2;124.89;13.68;37.00;0.00;-730_0;5.10;0.00;tripinfo_37;114.00;37;0;1240.39;22.76;privateType;;0
152.00;19_1;163.40;3.89;60.00;0.00;-379_0;12.10;0.00;tripinfo_bus3;92.00;bus3;1;810.27;30.65;busType;;5
153.00;492_1;209.58;12.74;22.00;0.00;-64_0;5.10;0.00;tripinfo_22;131.00;22;0;1417.80;24.61;privateType;;2
153.00;-3_2;202.42;13.66;21.00;0.00;-1005_0;5.10;0.00;tripinfo_21;132.00;21;0;1525.59;21.21;privateType;;0
155.00;128_2;79.74;13.78;50.00;0.00;-336_0;5.10;0.00;tripinfo_50;105.00;50;0;1190.73;16.07;privateType;;0
157.00;-1029_0;144.77;13.15;54.00;0.00;-379_0;5.10;0.00;tripinfo_54;103.00;54;0;1292.67;9.36;privateType;;0
158.00;116_1;127.29;12.80;34.00;0.00;618_0;5.10;0.00;tripinfo_34;124.00;34;0;1343.61;22.83;privateType;;4
159.00;7_2;181.11;12.95;51.00;0.00;123_0;5.10;0.00;tripinfo_51;108.00;51;0;1193.97;21.09;privateType;;0
161.00;-870_0;79.90;12.82;31.00;0.00;-867_0;5.10;0.00;tripinfo_31;130.00;31;0;1490.27;20.64;privateType;;4
162.00;504_1;200.75;13.07;24.00;0.00;210_0;5.10;0.00;tripinfo_24;138.00;24;0;1372.57;35.46;privateType;;7
163.00;696_0;88.66;13.81;80.00;0.00;326_0;12.10;0.00;tripinfo_bus4;83.00;bus4;0;820.34;22.75;busType;;0
165.00;-870_2;79.90;13.72;44.00;0.00;38_0;5.10;0.00;tripinfo_44;121.00;44;0;1320.72;23.15;privateType;;0
165.00;379_0;132.76;13.82;72.00;0.00;577_0;5.10;0.00;tripinfo_72;93.00;72;0;973.79;22.55;privateType;;9
166.00;-882_2;170.95;12.82;20.00;0.00;17_0;5.10;0.00;tripinfo_20;146.00;20;0;1413.37;41.59;privateType;;12
167.00;-38_1;145.60;12.87;97.00;0.00;-1057_0;5.10;0.00;tripinfo_97;70.00;97;0;773.95;13.94;privateType;;4
168.00;-585_1;131.11;13.67;140.00;0.00;601_0;5.10;0.00;tripinfo_140;28.00;140;0;321.72;4.80;privateType;;0
169.00;504_2;200.75;13.04;43.00;0.00;-119_0;5.10;0.00;tripinfo_43;126.00;43;0;1259.25;32.12;privateType;;11
170.00;570_2;114.42;13.54;98.00;0.00;-533_0;5.10;0.00;tripinfo_98;72.00;98;0;694.99;20.72;privateType;;6
172.00;-17_2;188.68;13.10;82.00;1.00;344_0;5.10;0.00;tripinfo_81;90.00;81;0;1005.94;14.03;privateType;;0
174.00;344_2;101.66;13.07;28.00;0.00;-588_0;5.10;0.00;tripinfo_28;146.00;28;0;1346.49;48.94;privateType;;25
176.00;356_2;139.43;13.53;70.00;0.00;381_0;5.10;0.00;tripinfo_70;106.00;70;0;1031.58;27.81;privateType;;4
176.00;505_0;160.73;12.86;83.00;0.00;-13_0;5.10;0.00;tripinfo_83;93.00;83;0;997.14;19.21;privateType;;1
179.00;-613_1;192.11;13.48;41.00;0.00;-732_0;5.10;0.00;tripinfo_41;138.00;41;0;1621.90;20.04;privateType;;4
183.00;38_0;145.60;13.21;9.00;0.00;-1011_0;5.10;0.00;tripinfo_9;174.00;9;0;1856.98;39.40;privateType;;10
184.00;579_1;150.88;13.82;66.00;0.00;-728_0;5.10;0.00;tripinfo_66;118.00;66;0;1400.76;13.96;privateType;;0
184.00;-9_0;177.83;13.85;102.00;0.00;-523_0;5.10;0.00;tripinfo_102;82.00;102;0;862.18;19.02;privateType;;3
185.00;-837_2;105.32;13.23;27.00;0.00;-517_0;5.10;0.00;tripinfo_27;158.00;27;0;1734.98;32.82;privateType;;11
186.00;698_0;111.22;13.78;175.00;0.00;698_0;5.10;0.00;tripinfo_175;11.00;175;0;106.12;3.33;privateType;;0
187.00;13_0;95.18;5.97;53.00;0.00;-1005_0;5.10;0.00;tripinfo_53;134.00;53;0;1445.70;29.20;privateType;;6
187.00;-650_2;183.62;13.51;1.00;0.00;-336_0;5.10;0.00;tripinfo_1;186.00;1;0;2205.40;26.62;privateType;;1
188.00;-38_2;145.60;13.81;47.00;0.00;-614_0;5.10;0.00;tripinfo_47;141.00;47;0;1383.58;40.30;privateType;;14
190.00;-728_1;92.06;12.72;116.00;0.00;-7_0;5.10;0.00;tripinfo_116;74.00;116;0;728.36;20.52;privateType;;6
191.00;-332_2;101.49;12.77;33.00;0.00;-517_0;5.10;0.00;tripinfo_33;158.00;33;0;1414.98;55.11;privateType;;25
192.00;-1029_2;144.77;13.22;70.00;3.00;-121_1;5.10;0.00;tripinfo_67;122.00;67;0;1181.14;35.34;privateType;;12
192.00;319_2;192.54;13.24;144.00;0.00;325_0;5.10;0.00;tripinfo_144;48.00;144;0;470.05;13.93;privateType;;1
193.00;-9_2;177.83;12.63;107.00;0.00;-348_0;5.10;0.00;tripinfo_107;86.00;107;0;862.81;20.38;privateType;;3
197.00;-597_2;86.31;13.63;32.00;0.00;-577_0;5.10;0.00;tripinfo_32;165.00;32;0;1663.82;41.26;privateType;;16
198.00;-505_2;160.73;13.66;71.00;0.00;-585_0;5.10;0.00;tripinfo_71;127.00;71;0;1259.76;33.28;privateType;;9
198.00;-379_1;132.76;13.78;59.00;0.00;15_0;5.10;0.00;tripinfo_59;139.00;59;0;1491.04;29.98;privateType;;10
200.00;116_1;127.29;13.09;39.00;0.00;730_0;5.10;0.00;tripinfo_39;161.00;39;0;1446.08;54.21;privateType;;25
201.00;330_1;181.12;13.62;147.00;0.00;-313_0;5.10;0.00;tripinfo_147;54.00;147;0;566.12;10.74;privateType;;0
201.00;-126_0;193.84;13.14;112.00;0.00;361_0;5.10;0.00;tripinfo_112;89.00;112;0;699.19;35.52;privateType;;21
203.00;-128_1;79.74;13.06;156.00;0.00;-379_0;5.10;0.00;tripinfo_156;47.00;156;0;516.91;7.72;privateType;;0
203.00;325_1;122.87;13.44;122.00;1.00;-126_0;5.10;0.00;tripinfo_121;81.00;121;0;937.12;9.45;privateType;;0
204.00;344_2;101.66;13.30;120.00;0.00;-349_0;5.10;0.00;tripinfo_120;84.00;120;0;606.77;37.73;privateType;;20
204.00;125_2;165.04;13.35;75.00;0.00;589_0;5.10;0.00;tripinfo_75;129.00;75;0;1218.64;39.19;privateType;;18
204.00;365_0;193.22;13.40;120.00;0.00;116_0;12.10;0.00;tripinfo_bus6;84.00;bus6;0;1000.63;11.81;busType;;0
205.00;728_2;92.06;13.52;74.00;0.00;-674_0;5.10;0.00;tripinfo_74;131.00;74;0;1539.29;15.47;privateType;;0
205.00;38_0;145.60;12.77;86.00;0.00;870_0;5.10;0.00;tripinfo_86;119.00;86;0;1400.65;16.01;privateType;;0
208.00;-577_1;182.62;13.51;99.00;0.00;11_0;5.10;0.00;tripinfo_99;109.00;99;0;1315.62;11.98;privateType;;0
208.00;535_2;160.73;13.44;143.00;0.00;-349_0;5.10;0.00;tripinfo_143;65.00;143;0;678.69;14.45;privateType;;0
210.00;-336_2;84.01;13.53;136.00;0.00;344_0;5.10;0.00;tripinfo_136;74.00;136;0;706.04;19.72;privateType;;2
211.00;533_1;108.13;13.14;87.00;0.00;123_0;5.10;0.00;tripinfo_87;124.00;87;0;1304.18;29.20;privateType;;1
212.00;601_2;174.53;13.67;30.00;0.00;-846_0;5.10;0.00;tripinfo_30;182.00;30;0;2245.82;18.58;privateType;;0
214.00;-381_0;84.56;13.12;49.00;0.00;-684_0;5.10;0.00;tripinfo_49;165.00;49;0;1834.84;29.84;privateType;;4
215.00;128_1;79.74;12.99;93.00;0.00;-650_0;5.10;0.00;tripinfo_93;122.00;93;0;1392.30;19.91;privateType;;1
215.00;570_2;114.42;12.91;88.00;0.00;1005_0;5.10;0.00;tripinfo_88;127.00;88;0;1385.38;25.60;privateType;;8
217.00;-19_0;163.40;13.57;100.00;0.00;-613_0;12.10;0.00;tripinfo_bus5;117.00;bus5;3;1298.31;23.05;busType;;0
217.00;-579_2;150.88;13.14;171.00;0.00;-577_0;5.10;0.00;tripinfo_171;46.00;171;0;490.73;9.14;privateType;;0
219.00;-592_0;101.18;13.09;208.00;0.00;-592_0;5.10;0.00;tripinfo_208;11.00;208;0;96.08;3.25;privateType;;0
222.00;-613_2;192.11;12.75;104.00;0.00;-326_0;5.10;0.00;tripinfo_104;118.00;104;0;1341.22;17.75;privateType;;2
223.00;-121_1;187.32;12.69;137.00;0.00;-38_0;5.10;0.00;tripinfo_137;86.00;137;0;716.96;32.61;privateType;;15
224.00;-64_1;116.02;13.32;95.00;0.00;504_0;5.10;0.00;tripinfo_95;129.00;95;0;1454.05;22.39;privateType;;1
224.00;517_0;157.09;12.93;113.00;0.00;-728_0;5.10;0.00;tripinfo_113;111.00;113;1;1112.56;30.84;privateType;;7
225.00;-618_2;137.47;11.59;100.00;0.00;-870_0;5.10;0.00;tripinfo_100;125.00;100;0;1401.16;23.95;privateType;;4
226.00;1029_2;144.77;13.46;111.00;0.00;570_0;5.10;0.00;tripinfo_111;115.00;111;0;1376.87;15.60;privateType;;0
228.00;-698_2;111.22;13.61;106.00;0.00;608_0;5.10;0.00;tripinfo_106;122.00;106;0;1432.54;17.68;privateType;;0
228.00;38_2;145.60;13.85;143.00;3.00;326_0;12.10;0.00;tripinfo_bus7;85.00;bus7;0;401.07;55.94;busType;;39
229.00;381_2;84.56;13.66;160.00;0.00;492_0;12.10;0.00;tripinfo_bus8;69.00;bus8;0;747.54;14.57;busType;;0
231.00;837_0;105.32;13.30;90.00;0.00;-365_0;5.10;0.00;tripinfo_90;141.00;90;2;1569.39;25.68;privateType;;2
234.00;-837_2;105.32;13.43;108.00;0.00;-125_0;5.10;0.00;tripinfo_108;126.00;108;1;1324.13;28.47;privateType;;5
234.00;-361_0;142.46;12.98;220.00;0.00;-361_0;5.10;0.00;tripinfo_220;14.00;220;0;137.36;3.93;privateType;;0
237.00;579_1;150.88;13.41;92.00;0.00;-533_0;5.10;0.00;tripinfo_92;145.00;92;0;1546.76;30.34;privateType;;6
241.00;1027_2;213.64;13.73;131.00;0.00;-338_0;5.10;0.00;tripinfo_131;110.00;131;0;1190.72;24.17;privateType;;4
242.00;-570_0;114.42;13.90;127.00;0.00;-1005_0;5.10;0.00;tripinfo_127;115.00;127;0;1383.95;12.99;privateType;;0
244.00;210_2;103.97;13.36;180.00;0.00;-612_0;12.10;0.00;tripinfo_bus9;64.00;bus9;0;728.52;11.36;busType;;0
245.00;1011_1;222.91;13.05;76.00;0.00;-569_0;5.10;0.00;tripinfo_76;169.00;76;0;1952.31;24.81;privateType;;0
246.00;344_2;101.66;13.88;186.00;0.00;9_0;5.10;0.00;tripinfo_186;60.00;186;0;689.89;9.59;privateType;;0
246.00;-381_2;84.56;13.17;216.00;0.00;-383_1;5.10;0.00;tripinfo_216;30.00;216;0;332.84;5.24;privateType;;0
247.00;125_0;165.04;13.27;232.00;0.00;125_0;5.10;0.00;tripinfo_232;15.00;232;0;159.94;3.38;privateType;;0
248.00;336_1;84.01;13.44;141.00;0.00;-313_0;5.10;0.00;tripinfo_141;107.00;141;0;1060.79;27.42;privateType;;4
248.00;-505_2;160.73;13.26;114.00;0.00;-1029_0;5.10;0.00;tripinfo_114;134.00;114;0;1461.80;27.14;privateType;;3
249.00;381_2;84.56;13.33;154.00;0.00;-11_0;5.10;0.00;tripinfo_154;95.00;154;0;908.08;29.02;privateType;;5
251.00;837_2;105.32;13.52;215.00;0.00;674_0;5.10;0.00;tripinfo_215;36.00;215;0;396.84;6.64;privateType;;0
252.00;325_1;122.87;13.55;48.00;0.00;612_0;5.10;0.00;tripinfo_48;204.00;48;0;1825.36;72.43;privateType;;41
252.00;-577_2;182.62;13.89;68.00;0.00;-880_0;5.10;0.00;tripinfo_68;184.00;68;0;2158.03;27.92;privateType;;1
253.00;597_2;86.31;12.75;117.00;0.00;585_0;5.10;0.00;tripinfo_117;136.00;117;0;1349.93;35.52;privateType;;4
254.00;698_1;111.22;13.27;115.00;0.00;-533_0;5.10;0.00;tripinfo_115;139.00;115;0;1597.01;18.97;privateType;;0
254.00;38_0;145.60;12.97;145.00;0.00;-579_0;5.10;0.00;tripinfo_145;109.00;145;0;1227.48;18.75;privateType;;3
257.00;679_0;110.98;13.48;135.00;0.00;-492_0;5.10;0.00;tripinfo_135;122.00;135;2;1412.60;18.00;privateType;;0
258.00;-492_1;209.58;12.95;201.00;0.00;-570_0;5.10;0.00;tripinfo_201;57.00;201;0;657.83;9.48;privateType;;0
261.00;597_2;86.31;13.64;199.00;0.00;19_0;5.10;0.00;tripinfo_199;62.00;199;0;719.59;8.49;privateType;;0
263.00;128_1;79.74;13.35;150.00;0.00;517_0;5.10;0.00;tripinfo_150;113.00;150;2;1098.50;33.43;privateType;;9
263.00;-11_2;143.74;12.94;213.00;0.00;-333_0;5.10;0.00;tripinfo_213;50.00;213;0;528.10;9.11;privateType;;0
264.00;-15_1;145.65;13.90;179.00;0.00;-621_0;5.10;0.00;tripinfo_179;85.00;179;0;793.79;24.45;privateType;;4
265.00;326_2;98.80;12.72;176.00;0.00;-504_0;5.10;0.00;tripinfo_176;89.00;176;0;1021.41;14.79;privateType;;0
266.00;64_1;116.02;13.52;152.00;0.00;319_0;5.10;0.00;tripinfo_152;114.00;152;0;932.42;44.48;privateType;;25
266.00;13_1;95.18;5.49;174.00;0.00;-696_0;5.10;0.00;tripinfo_174;92.00;174;0;977.50;20.04;privateType;;0
267.00;-535_2;160.73;12.95;58.00;0.00;-837_0;5.10;0.00;tripinfo_58;209.00;58;0;2165.18;49.63;privateType;;22
268.00;-625_2;115.42;13.89;110.00;0.00;-210_0;5.10;0.00;tripinfo_110;158.00;110;0;1435.00;53.67;privateType;;20
269.00;1033_1;97.11;13.31;82.00;0.00;-344_0;5.10;0.00;tripinfo_82;187.00;82;0;1688.44;63.15;privateType;;29
269.00;-361_2;142.46;13.07;139.00;0.00;728_0;5.10;0.00;tripinfo_139;130.00;139;0;1321.74;33.47;privateType;;7
272.00;-597_2;86.31;12.83;62.00;0.00;730_0;5.10;0.00;tripinfo_62;210.00;62;0;1918.13;68.27;privateType;;27
272.00;-618_2;137.47;13.39;104.00;1.00;570_0;5.10;0.00;tripinfo_103;168.00;103;0;1678.61;44.47;privateType;;13
273.00;-348_2;127.93;13.08;221.00;0.00;333_0;5.10;0.00;tripinfo_221;52.00;221;0;586.84;7.50;privateType;;0
273.00;-625_2;115.42;13.75;89.00;0.00;-383_0;5.10;0.00;tripinfo_89;184.00;89;0;1754.48;55.17;privateType;;20
276.00;-210_2;103.97;13.56;190.00;0.00;-319_0;5.10;0.00;tripinfo_190;86.00;190;0;1065.68;9.08;privateType;;0
276.00;-674_2;169.72;12.68;65.00;0.00;-597_0;5.10;0.00;tripinfo_65;211.00;65;0;2036.91;63.83;privateType;;39
277.00;-597_2;86.31;12.93;205.00;0.00;517_0;5.10;0.00;tripinfo_205;72.00;205;0;707.93;19.85;privateType;;4
278.00;64_1;116.02;13.69;153.00;0.00;589_0;5.10;0.00;tripinfo_153;125.00;153;0;1098.10;43.13;privateType;;11
279.00;1005_1;115.05;13.23;170.00;0.00;379_0;5.10;0.00;tripinfo_170;109.00;170;0;1263.11;17.09;privateType;;0
279.00;-597_2;86.31;13.31;207.00;0.00;361_0;5.10;0.00;tripinfo_207;72.00;207;0;699.60;19.67;privateType;;4
280.00;19_2;163.40;13.29;182.00;0.00;-379_0;5.10;0.00;tripinfo_182;98.00;182;0;817.27;35.61;privateType;;15
283.00;379_2;132.76;13.52;218.00;0.00;-535_0;5.10;0.00;tripinfo_218;65.00;218;0;762.71;7.71;privateType;;0
283.00;-732_2;121.01;12.83;42.00;0.00;-601_0;5.10;0.00;tripinfo_42;241.00;42;0;2129.34;86.46;privateType;;30
286.00;-11_1;143.74;8.93;223.00;0.00;-3_0;5.10;0.00;tripinfo_223;63.00;223;0;496.46;25.54;privateType;;4
287.00;336_1;84.01;13.13;210.00;0.00;588_0;5.10;0.00;tripinfo_210;77.00;210;0;768.95;19.83;privateType;;4
287.00;1093_1;163.07;13.43;235.00;0.00;1005_0;5.10;0.00;tripinfo_235;52.00;235;0;592.03;8.29;privateType;;0
290.00;123_2;129.57;13.09;198.00;0.00;-383_0;5.10;0.00;tripinfo_198;92.00;198;0;970.04;19.56;privateType;;0
290.00;504_1;200.75;13.08;124.00;0.00;-17_0;5.10;0.00;tripinfo_124;166.00;124;0;1522.30;51.95;privateType;;19
296.00;-492_1;209.58;13.87;212.00;0.00;125_0;5.10;0.00;tripinfo_212;84.00;212;0;1002.64;10.34;privateType;;0
297.00;-356_1;139.43;13.53;195.00;0.00;17_0;5.10;0.00;tripinfo_195;102.00;195;0;1101.74;20.57;privateType;;4
300.00;523_0;173.47;13.35;187.00;0.00;356_0;5.10;0.00;tripinfo_187;113.00;187;0;1344.10;14.29;privateType;;0
300.00;-734_2;194.90;13.59;78.00;0.00;-612_0;5.10;0.00;tripinfo_78;222.00;78;0;2577.44;34.63;privateType;;2
300.00;25_0;190.16;13.50;184.00;0.00;-505_0;5.10;0.00;tripinfo_184;116.00;184;2;1179.31;30.28;privateType;;6
301.00;-589_2;204.16;12.74;158.00;0.00;-15_0;5.10;0.00;tripinfo_158;143.00;158;0;1007.81;70.04;privateType;;41
301.00;-650_2;183.62;12.71;85.00;0.00;-128_0;5.10;0.00;tripinfo_85;216.00;85;0;2149.73;61.04;privateType;;24
305.00;-517_1;157.09;13.69;126.00;0.00;-696_0;5.10;0.00;tripinfo_126;179.00;126;0;1561.19;63.78;privateType;;25
305.00;-882_2;170.95;13.61;138.00;0.00;9_0;5.10;0.00;tripinfo_138;167.00;138;1;1729.28;42.03;privateType;;15
306.00;123_1;129.57;13.58;181.00;0.00;-613_0;5.10;0.00;tripinfo_181;125.00;181;0;1218.75;35.70;privateType;;13
307.00;-870_2;79.90;13.80;118.00;0.00;-639_0;5.10;0.00;tripinfo_118;189.00;118;0;1816.67;56.05;privateType;;21
307.00;9_1;177.83;13.37;276.00;0.00;-11_0;5.10;0.00;tripinfo_276;31.00;276;0;344.55;5.88;privateType;;0
308.00;9_0;177.83;12.84;236.00;0.00;-1029_0;5.10;0.00;tripinfo_236;72.00;236;0;660.71;24.27;privateType;;7
309.00;-25_0;190.16;13.25;165.00;0.00;-1093_0;5.10;0.00;tripinfo_165;144.00;165;2;1787.56;13.38;privateType;;0
309.00;589_1;204.16;13.33;133.00;0.00;-870_0;5.10;0.00;tripinfo_133;176.00;133;0;1656.65;56.16;privateType;;25
310.00;-589_2;204.16;13.10;78.00;1.00;-569_0;5.10;0.00;tripinfo_77;232.00;77;2;1798.25;101.96;privateType;;80
312.00;333_1;139.11;13.47;183.00;0.00;-625_0;5.10;0.00;tripinfo_183;129.00;183;0;1385.32;25.03;privateType;;1
314.00;-589_2;204.16;13.65;177.00;0.00;-650_0;5.10;0.00;tripinfo_177;137.00;177;0;1241.42;45.75;privateType;;22
318.00;383_2;144.37;13.90;227.00;0.00;-614_0;5.10;0.00;tripinfo_227;91.00;227;0;892.22;26.21;privateType;;9
319.00;-3_2;202.42;13.83;194.00;0.00;125_0;5.10;0.00;tripinfo_194;125.00;194;0;1387.24;21.61;privateType;;5
320.00;128_0;79.74;4.48;148.00;0.00;64_0;5.10;0.00;tripinfo_148;172.00;148;0;1046.45;96.50;privateType;;63
320.00;379_1;132.76;13.36;206.00;0.00;-116_0;5.10;0.00;tripinfo_206;114.00;206;0;1246.06;23.22;privateType;;6
321.00;612_2;160.78;13.14;200.00;0.00;15_0;5.10;0.00;tripinfo_200;121.00;200;0;1440.07;15.88;privateType;;0
322.00;-618_2;137.47;13.56;94.00;0.00;-597_0;5.10;0.00;tripinfo_94;228.00;94;0;2703.72;32.26;privateType;;0
323.00;-348_2;127.93;13.04;162.00;0.00;-623_0;5.10;0.00;tripinfo_162;161.00;162;0;1709.85;36.42;privateType;;6
324.00;1005_1;115.05;13.04;258.00;0.00;-577_0;5.10;0.00;tripinfo_258;66.00;258;0;696.67;15.26;privateType;;2
325.00;-128_1;79.74;9.46;251.00;0.00;-608_0;5.10;0.00;tripinfo_251;74.00;251;0;798.04;13.74;privateType;;0
326.00;-313_0;124.89;10.14;191.00;0.00;-504_0;5.10;0.00;tripinfo_191;135.00;191;0;1174.00;50.20;privateType;;26
328.00;125_2;165.04;9.55;270.00;0.00;-365_0;5.10;0.00;tripinfo_270;58.00;270;0;680.08;8.19;privateType;;0
329.00;-732_1;121.01;12.84;109.00;0.00;504_0;5.10;0.00;tripinfo_109;220.00;109;0;1984.95;74.79;privateType;;30
329.00;-356_2;139.43;13.00;265.00;0.00;-679_0;5.10;0.00;tripinfo_265;64.00;265;0;714.35;10.43;privateType;;0
329.00;535_2;160.73;13.12;230.00;0.00;361_0;5.10;0.00;tripinfo_230;99.00;230;0;1147.90;13.29;privateType;;0
330.00;-117_1;88.17;12.92;130.00;0.00;505_0;5.10;0.00;tripinfo_130;200.00;130;0;1349.66;101.99;privateType;;82
331.00;-623_2;148.58;13.38;149.00;0.00;-9_0;5.10;0.00;tripinfo_149;182.00;149;0;1553.03;69.45;privateType;;39
332.00;585_2;131.11;13.26;275.00;0.00;-601_0;5.10;0.00;tripinfo_275;57.00;275;0;634.38;11.04;privateType;;0
333.00;585_1;131.11;13.67;241.00;0.00;9_0;5.10;0.00;tripinfo_241;92.00;241;0;705.23;40.36;privateType;;29
